"lg" "pos1" "pos2" "gene.count"
10 8100000 8174999 10
10 8175000 8249999 4
10 8250000 8324999 8
10 8325000 8399999 3
10 8400000 8474999 3
10 8475000 8549999 1
10 8550000 8624999 2
10 8625000 8699999 5
10 8700000 8774999 8
10 8775000 8849999 4
10 8850000 8924999 6
10 8925000 8999999 1
10 9e+06 9074999 6
10 9075000 9149999 7
10 9150000 9224999 6
10 9225000 9299999 6
10 9300000 9374999 4
10 9375000 9449999 2
10 9450000 9524999 4
10 9525000 9599999 6
10 9600000 9674999 4
10 9675000 9749999 9
10 9750000 9824999 4
10 9825000 9899999 6
10 9900000 9974999 8
10 9975000 10049999 5
10 10050000 10124999 4
10 10125000 10199999 2
10 10425000 10499999 1
10 10575000 10649999 1
10 10650000 10724999 2
10 10800000 10874999 1
10 11100000 11174999 4
10 11175000 11249999 3
10 11250000 11324999 6
10 11325000 11399999 7
10 11400000 11474999 2
10 11475000 11549999 4
10 11550000 11624999 2
10 11625000 11699999 4
10 11775000 11849999 1
10 11925000 11999999 7
10 1.2e+07 12074999 2
10 12075000 12149999 4
10 12150000 12224999 5
10 12300000 12374999 2
10 12375000 12449999 5
10 12450000 12524999 8
10 12525000 12599999 3
10 12600000 12674999 2
10 12675000 12749999 6
10 12750000 12824999 4
10 12825000 12899999 7
10 12900000 12974999 3
10 12975000 13049999 8
10 13050000 13124999 4
10 13125000 13199999 3
10 13200000 13274999 6
10 13275000 13349999 2
10 13350000 13424999 1
10 13425000 13499999 2
10 13500000 13574999 2
10 13575000 13649999 4
10 13650000 13724999 2
10 13725000 13799999 5
10 13800000 13874999 1
10 13950000 14024999 5
10 14025000 14099999 5
10 14100000 14174999 1
10 14175000 14249999 6
10 14250000 14324999 5
10 14325000 14399999 13
10 14400000 14474999 9
10 14475000 14549999 7
10 14550000 14624999 15
10 14625000 14699999 15
10 14700000 14774999 6
10 14775000 14849999 3
10 14850000 14924999 1
10 14925000 14999999 5
10 1.5e+07 15074999 9
10 15150000 15224999 2
10 15225000 15299999 8
10 15300000 15374999 7
10 15375000 15449999 10
10 15450000 15524999 4
10 15525000 15599999 7
10 15600000 15674999 2
11 1 74999 5
11 75000 149999 1
11 150000 224999 5
11 225000 299999 6
11 3e+05 374999 3
11 375000 449999 6
11 450000 524999 4
11 525000 599999 2
11 6e+05 674999 1
11 675000 749999 6
11 750000 824999 4
11 825000 899999 1
11 9e+05 974999 5
11 975000 1049999 3
11 1050000 1124999 3
11 1200000 1274999 4
11 1275000 1349999 9
11 1350000 1424999 6
11 1425000 1499999 2
11 1500000 1574999 1
11 1575000 1649999 2
11 1650000 1724999 6
11 1725000 1799999 1
11 1875000 1949999 4
11 1950000 2024999 3
11 2025000 2099999 1
11 2100000 2174999 1
11 2175000 2249999 3
11 2250000 2324999 2
11 2325000 2399999 3
11 2400000 2474999 4
11 2475000 2549999 13
11 2550000 2624999 5
11 2625000 2699999 6
11 2700000 2774999 5
11 2775000 2849999 3
11 2850000 2924999 3
11 2925000 2999999 5
11 3e+06 3074999 6
11 3075000 3149999 5
11 3150000 3224999 1
11 3225000 3299999 4
11 3300000 3374999 5
11 3375000 3449999 5
11 3450000 3524999 9
11 3525000 3599999 3
11 3600000 3674999 2
11 3675000 3749999 6
11 3750000 3824999 5
11 3825000 3899999 7
11 3900000 3974999 5
11 3975000 4049999 1
11 4050000 4124999 11
11 4125000 4199999 5
11 4200000 4274999 12
11 4275000 4349999 4
11 4350000 4424999 1
11 4425000 4499999 2
11 4500000 4574999 4
11 4575000 4649999 5
11 4650000 4724999 9
11 4725000 4799999 7
11 4800000 4874999 4
11 4875000 4949999 7
11 4950000 5024999 9
11 5025000 5099999 9
11 5100000 5174999 4
11 5175000 5249999 7
11 5250000 5324999 3
11 5400000 5474999 6
11 5475000 5549999 5
11 5550000 5624999 1
11 5625000 5699999 6
11 5700000 5774999 4
11 5775000 5849999 2
11 5850000 5924999 3
11 5925000 5999999 2
11 6e+06 6074999 11
11 6075000 6149999 2
11 6150000 6224999 6
11 6225000 6299999 4
11 6300000 6374999 6
11 6375000 6449999 3
11 6450000 6524999 3
11 6525000 6599999 7
11 6600000 6674999 3
11 6675000 6749999 5
11 6750000 6824999 2
11 6825000 6899999 2
11 7050000 7124999 6
11 7125000 7199999 1
11 7200000 7274999 3
11 7275000 7349999 1
11 7350000 7424999 9
11 7425000 7499999 3
11 7500000 7574999 4
11 7575000 7649999 1
11 7650000 7724999 4
11 7725000 7799999 7
11 7800000 7874999 5
11 7875000 7949999 11
11 8025000 8099999 1
11 8100000 8174999 8
11 8175000 8249999 8
11 8250000 8324999 6
11 8325000 8399999 12
11 8400000 8474999 5
11 8475000 8549999 4
11 8625000 8699999 4
11 8700000 8774999 4
11 8775000 8849999 7
11 8850000 8924999 12
11 8925000 8999999 1
11 9e+06 9074999 4
11 9075000 9149999 7
11 9150000 9224999 4
11 9225000 9299999 4
11 9375000 9449999 1
11 9450000 9524999 2
11 9525000 9599999 3
11 9600000 9674999 4
11 9675000 9749999 3
11 9750000 9824999 3
11 9825000 9899999 4
11 9900000 9974999 4
11 9975000 10049999 4
11 10050000 10124999 4
11 10125000 10199999 1
11 10200000 10274999 6
11 10275000 10349999 4
11 10350000 10424999 7
11 10425000 10499999 8
11 10500000 10574999 1
11 10575000 10649999 2
11 10650000 10724999 4
11 10725000 10799999 5
11 10800000 10874999 8
11 10875000 10949999 11
11 10950000 11024999 3
11 11025000 11099999 2
11 11100000 11174999 1
11 11175000 11249999 6
11 11250000 11324999 7
11 11325000 11399999 7
11 11400000 11474999 2
11 11475000 11549999 4
11 11550000 11624999 11
11 11625000 11699999 12
11 11700000 11774999 4
11 11775000 11849999 5
11 11850000 11924999 2
11 11925000 11999999 3
11 1.2e+07 12074999 1
11 12075000 12149999 4
11 12150000 12224999 5
11 12225000 12299999 1
11 12300000 12374999 8
11 12375000 12449999 5
11 12450000 12524999 10
11 12525000 12599999 13
11 12600000 12674999 8
11 12675000 12749999 14
11 12750000 12824999 5
11 12825000 12899999 9
11 12900000 12974999 2
11 12975000 13049999 5
11 13050000 13124999 3
11 13125000 13199999 3
11 13200000 13274999 6
11 13275000 13349999 13
11 13350000 13424999 10
11 13425000 13499999 7
11 13500000 13574999 4
11 13575000 13649999 8
11 13650000 13724999 14
11 13725000 13799999 5
11 13800000 13874999 3
11 13875000 13949999 1
11 14025000 14099999 6
11 14100000 14174999 3
11 14175000 14249999 2
11 14250000 14324999 5
11 14325000 14399999 1
11 14400000 14474999 5
11 14475000 14549999 11
11 14550000 14624999 2
11 14625000 14699999 7
11 14700000 14774999 7
11 14775000 14849999 5
11 14850000 14924999 2
11 14925000 14999999 5
11 1.5e+07 15074999 3
11 15150000 15224999 4
11 15225000 15299999 5
11 15375000 15449999 5
11 15450000 15524999 7
11 15525000 15599999 6
11 15600000 15674999 5
11 15675000 15749999 15
11 15750000 15824999 6
11 15825000 15899999 9
11 15900000 15974999 5
11 15975000 16049999 5
11 16050000 16124999 3
11 16125000 16199999 7
11 16200000 16274999 12
11 16275000 16349999 11
11 16350000 16424999 3
11 16425000 16499999 6
11 16500000 16574999 2
11 16575000 16649999 6
11 16650000 16724999 6
12 1 74999 1
12 150000 224999 4
12 225000 299999 2
12 3e+05 374999 4
12 375000 449999 2
12 450000 524999 2
12 525000 599999 5
12 6e+05 674999 13
12 675000 749999 5
12 750000 824999 3
12 825000 899999 7
12 975000 1049999 1
12 1050000 1124999 7
12 1125000 1199999 3
12 1275000 1349999 2
12 1350000 1424999 6
12 1425000 1499999 5
12 1500000 1574999 2
12 1575000 1649999 4
12 1650000 1724999 5
12 1725000 1799999 2
12 1800000 1874999 1
12 1875000 1949999 2
12 1950000 2024999 5
12 2025000 2099999 8
12 2100000 2174999 6
12 2175000 2249999 3
12 2250000 2324999 4
12 2325000 2399999 4
12 2400000 2474999 2
12 2550000 2624999 5
12 2625000 2699999 4
12 2700000 2774999 1
12 2775000 2849999 2
12 2850000 2924999 2
12 2925000 2999999 3
12 3e+06 3074999 1
12 3075000 3149999 6
12 3150000 3224999 6
12 3525000 3599999 4
12 3600000 3674999 3
12 3675000 3749999 7
12 3750000 3824999 4
12 3825000 3899999 4
12 3900000 3974999 2
12 3975000 4049999 2
12 4050000 4124999 8
12 4125000 4199999 2
12 4200000 4274999 4
12 4275000 4349999 2
12 4350000 4424999 3
12 4425000 4499999 3
12 4500000 4574999 1
12 4575000 4649999 3
12 4725000 4799999 1
12 5025000 5099999 2
12 5100000 5174999 1
12 5250000 5324999 2
12 5325000 5399999 2
12 5400000 5474999 1
12 5475000 5549999 5
12 5550000 5624999 10
12 5625000 5699999 3
12 5700000 5774999 8
12 5775000 5849999 6
12 5850000 5924999 6
12 5925000 5999999 4
12 6e+06 6074999 2
12 6075000 6149999 1
12 6225000 6299999 1
12 6375000 6449999 7
12 6450000 6524999 3
12 6525000 6599999 1
12 6600000 6674999 1
12 6675000 6749999 2
12 6750000 6824999 2
12 6825000 6899999 5
12 6900000 6974999 7
12 7050000 7124999 4
12 7125000 7199999 11
12 7275000 7349999 2
12 7350000 7424999 4
12 7425000 7499999 3
12 7500000 7574999 14
12 7575000 7649999 7
12 7650000 7724999 6
12 7725000 7799999 7
12 7800000 7874999 5
12 7875000 7949999 4
12 7950000 8024999 2
12 8025000 8099999 7
12 8100000 8174999 5
12 8325000 8399999 4
12 8475000 8549999 2
12 8550000 8624999 3
12 8625000 8699999 7
12 8700000 8774999 1
12 8775000 8849999 3
12 8850000 8924999 4
12 9e+06 9074999 2
12 9075000 9149999 6
12 9150000 9224999 1
12 9375000 9449999 5
12 9450000 9524999 4
12 9525000 9599999 2
12 9600000 9674999 3
12 9675000 9749999 2
12 9750000 9824999 2
12 9825000 9899999 2
12 9900000 9974999 8
12 9975000 10049999 9
12 10050000 10124999 9
12 10125000 10199999 3
12 10200000 10274999 6
12 10275000 10349999 3
12 10350000 10424999 5
12 10425000 10499999 10
12 10500000 10574999 5
12 10575000 10649999 1
12 10650000 10724999 6
12 10725000 10799999 9
12 10800000 10874999 4
12 10875000 10949999 4
12 10950000 11024999 6
12 11025000 11099999 3
12 11100000 11174999 5
12 11175000 11249999 4
12 11250000 11324999 9
12 11325000 11399999 4
12 11400000 11474999 4
12 11475000 11549999 3
12 11550000 11624999 7
12 11625000 11699999 7
12 11700000 11774999 7
12 11850000 11924999 2
12 11925000 11999999 6
12 1.2e+07 12074999 4
12 12075000 12149999 8
12 12150000 12224999 6
12 12225000 12299999 3
12 12300000 12374999 9
12 12375000 12449999 11
12 12450000 12524999 4
12 12525000 12599999 1
12 12600000 12674999 2
12 12675000 12749999 2
12 12750000 12824999 7
12 12825000 12899999 2
12 12900000 12974999 1
12 12975000 13049999 8
12 13050000 13124999 1
12 13125000 13199999 3
12 13200000 13274999 2
12 13275000 13349999 2
12 13350000 13424999 3
12 13425000 13499999 6
12 13500000 13574999 6
12 13575000 13649999 5
12 13650000 13724999 8
12 13725000 13799999 5
12 13800000 13874999 8
12 13875000 13949999 4
12 14025000 14099999 1
12 14175000 14249999 7
12 14250000 14324999 3
12 14325000 14399999 3
12 14400000 14474999 2
12 14475000 14549999 3
12 14550000 14624999 1
12 14625000 14699999 2
12 14700000 14774999 5
12 14775000 14849999 2
12 14850000 14924999 5
12 14925000 14999999 5
12 1.5e+07 15074999 6
12 15075000 15149999 7
12 15150000 15224999 7
12 15225000 15299999 7
12 15300000 15374999 11
12 15375000 15449999 7
12 15450000 15524999 8
12 15525000 15599999 6
12 15600000 15674999 8
12 15675000 15749999 6
12 15750000 15824999 8
12 15825000 15899999 7
12 15900000 15974999 6
12 15975000 16049999 9
12 16050000 16124999 6
12 16125000 16199999 6
12 16200000 16274999 1
12 16425000 16499999 9
12 16500000 16574999 54
12 16575000 16649999 5
12 16650000 16724999 24
12 16725000 16799999 9
12 16800000 16874999 2
12 16875000 16949999 5
12 16950000 17024999 5
12 17100000 17174999 1
12 17175000 17249999 1
12 17250000 17324999 2
12 17325000 17399999 1
12 17475000 17549999 2
12 17550000 17624999 2
12 17625000 17699999 4
12 17700000 17774999 3
12 17775000 17849999 1
12 17850000 17924999 1
12 17925000 17999999 4
12 1.8e+07 18074999 7
12 18075000 18149999 6
12 18150000 18224999 5
12 18225000 18299999 7
12 18300000 18374999 2
12 18375000 18449999 1
13 1 74999 2
13 75000 149999 3
13 150000 224999 1
13 225000 299999 2
13 3e+05 374999 4
13 375000 449999 4
13 525000 599999 1
13 675000 749999 1
13 750000 824999 3
13 825000 899999 3
13 9e+05 974999 7
13 975000 1049999 8
13 1050000 1124999 9
13 1125000 1199999 2
13 1275000 1349999 1
13 1350000 1424999 5
13 1425000 1499999 3
13 1500000 1574999 11
13 1575000 1649999 3
13 1650000 1724999 5
13 1725000 1799999 5
13 1800000 1874999 7
13 1875000 1949999 5
13 1950000 2024999 1
13 2025000 2099999 2
13 2100000 2174999 4
13 2175000 2249999 8
13 2250000 2324999 4
13 2325000 2399999 2
13 2400000 2474999 2
13 2475000 2549999 1
13 2550000 2624999 7
13 2625000 2699999 2
13 2700000 2774999 2
13 2775000 2849999 2
13 2925000 2999999 6
13 3e+06 3074999 1
13 3075000 3149999 1
13 3150000 3224999 4
13 3225000 3299999 4
13 3300000 3374999 1
13 3525000 3599999 1
13 3600000 3674999 3
13 3675000 3749999 2
13 3750000 3824999 1
13 3825000 3899999 3
13 3900000 3974999 6
13 3975000 4049999 5
13 4050000 4124999 4
13 4125000 4199999 2
13 4200000 4274999 1
13 4275000 4349999 1
13 4350000 4424999 2
13 4425000 4499999 3
13 4500000 4574999 4
13 4575000 4649999 8
13 4650000 4724999 1
13 4725000 4799999 1
13 4800000 4874999 2
13 4875000 4949999 3
13 4950000 5024999 5
13 5025000 5099999 6
13 5100000 5174999 13
13 5175000 5249999 4
13 5475000 5549999 1
13 5625000 5699999 6
13 5700000 5774999 5
13 5775000 5849999 4
13 5850000 5924999 1
13 5925000 5999999 2
13 6e+06 6074999 6
13 6075000 6149999 3
13 6150000 6224999 4
13 6225000 6299999 5
13 6375000 6449999 3
13 6450000 6524999 7
13 6525000 6599999 5
13 6825000 6899999 1
13 6975000 7049999 2
13 7050000 7124999 6
13 7125000 7199999 3
13 7200000 7274999 7
13 7275000 7349999 1
13 7350000 7424999 5
13 7425000 7499999 5
13 7500000 7574999 2
13 7575000 7649999 2
13 7875000 7949999 3
13 7950000 8024999 4
13 8025000 8099999 4
13 8100000 8174999 4
13 8175000 8249999 8
13 8250000 8324999 8
13 8325000 8399999 5
13 8400000 8474999 8
13 8475000 8549999 2
13 8550000 8624999 5
13 8625000 8699999 6
13 8700000 8774999 2
13 8775000 8849999 8
13 8850000 8924999 8
13 8925000 8999999 10
13 9e+06 9074999 6
13 9075000 9149999 1
13 9150000 9224999 7
13 9225000 9299999 10
13 9300000 9374999 9
13 9375000 9449999 9
13 9450000 9524999 8
13 9525000 9599999 4
13 9600000 9674999 7
13 9675000 9749999 8
13 9750000 9824999 6
13 9825000 9899999 8
13 9900000 9974999 3
13 9975000 10049999 2
13 10050000 10124999 1
13 10200000 10274999 1
13 10275000 10349999 3
13 10350000 10424999 3
13 10575000 10649999 2
13 10650000 10724999 6
13 10950000 11024999 3
13 11025000 11099999 1
13 11175000 11249999 2
13 11250000 11324999 1
13 11325000 11399999 4
13 11400000 11474999 1
13 11475000 11549999 4
13 11550000 11624999 3
13 11625000 11699999 5
13 11700000 11774999 1
13 11775000 11849999 5
13 11850000 11924999 6
13 11925000 11999999 3
13 1.2e+07 12074999 6
13 12075000 12149999 8
13 12150000 12224999 6
13 12225000 12299999 2
13 12300000 12374999 10
13 12375000 12449999 4
13 12600000 12674999 4
13 12750000 12824999 2
13 12825000 12899999 7
13 12900000 12974999 6
13 12975000 13049999 6
13 13050000 13124999 2
13 13125000 13199999 12
13 13200000 13274999 8
13 13275000 13349999 7
13 13350000 13424999 7
13 13425000 13499999 2
13 13500000 13574999 1
13 13650000 13724999 2
13 13725000 13799999 2
13 13800000 13874999 3
13 13875000 13949999 5
13 14025000 14099999 3
13 14100000 14174999 3
13 14175000 14249999 3
13 14250000 14324999 3
13 14325000 14399999 1
13 14400000 14474999 6
13 14475000 14549999 5
13 14550000 14624999 4
13 14625000 14699999 7
13 14700000 14774999 12
13 14775000 14849999 8
13 14850000 14924999 4
13 14925000 14999999 2
13 15300000 15374999 6
13 15375000 15449999 6
13 15450000 15524999 1
13 15525000 15599999 1
13 15600000 15674999 3
13 15675000 15749999 1
13 15900000 15974999 3
13 15975000 16049999 4
13 16050000 16124999 6
13 16125000 16199999 6
13 16200000 16274999 2
13 16275000 16349999 12
13 16350000 16424999 6
13 16425000 16499999 3
13 16500000 16574999 3
13 16575000 16649999 5
13 16650000 16724999 3
13 16725000 16799999 6
13 16800000 16874999 7
13 16875000 16949999 1
13 16950000 17024999 1
13 17175000 17249999 3
13 17250000 17324999 10
13 17325000 17399999 7
13 17400000 17474999 10
13 17475000 17549999 6
13 17550000 17624999 3
13 17625000 17699999 2
13 17700000 17774999 6
13 17850000 17924999 1
13 1.8e+07 18074999 3
13 18075000 18149999 10
13 18150000 18224999 2
13 18225000 18299999 7
13 18300000 18374999 4
13 18375000 18449999 2
13 18450000 18524999 2
13 18525000 18599999 4
13 18675000 18749999 3
13 18750000 18824999 4
13 18825000 18899999 5
13 18900000 18974999 5
13 18975000 19049999 3
13 19050000 19124999 2
13 19125000 19199999 1
13 19200000 19274999 4
13 19275000 19349999 4
13 19350000 19424999 4
13 19425000 19499999 7
13 19500000 19574999 6
13 19575000 19649999 4
13 19650000 19724999 8
13 19725000 19799999 3
13 19800000 19874999 6
13 19875000 19949999 4
13 19950000 20024999 7
13 20025000 20099999 6
14 1 74999 6
14 75000 149999 8
14 150000 224999 9
14 225000 299999 7
14 3e+05 374999 8
14 375000 449999 10
14 450000 524999 6
14 525000 599999 3
14 6e+05 674999 8
14 675000 749999 5
14 750000 824999 3
14 825000 899999 8
14 9e+05 974999 3
14 975000 1049999 3
14 1050000 1124999 7
14 1125000 1199999 5
14 1200000 1274999 2
14 1275000 1349999 5
14 1350000 1424999 3
14 1425000 1499999 3
14 1575000 1649999 8
14 1650000 1724999 9
14 1725000 1799999 2
14 1800000 1874999 3
14 1875000 1949999 7
14 1950000 2024999 1
14 2025000 2099999 1
14 2100000 2174999 3
14 2175000 2249999 1
14 2250000 2324999 2
14 2400000 2474999 1
14 2475000 2549999 2
14 2550000 2624999 6
14 2625000 2699999 1
14 2700000 2774999 16
14 2850000 2924999 4
14 2925000 2999999 5
14 3e+06 3074999 3
14 3075000 3149999 5
14 3150000 3224999 9
14 3225000 3299999 5
14 3300000 3374999 7
14 3375000 3449999 5
14 3450000 3524999 6
14 3525000 3599999 8
14 3600000 3674999 5
14 3675000 3749999 3
14 3825000 3899999 2
14 3900000 3974999 6
14 3975000 4049999 8
14 4050000 4124999 3
14 4125000 4199999 2
14 4200000 4274999 4
14 4275000 4349999 4
14 4350000 4424999 1
14 4425000 4499999 6
14 4500000 4574999 3
14 4575000 4649999 3
14 4650000 4724999 1
14 4725000 4799999 1
14 4800000 4874999 1
14 4875000 4949999 1
14 5025000 5099999 2
14 5100000 5174999 1
14 5175000 5249999 1
14 5250000 5324999 3
14 5325000 5399999 7
14 5400000 5474999 5
14 5475000 5549999 5
14 5550000 5624999 5
14 5700000 5774999 1
14 5775000 5849999 2
14 5850000 5924999 5
14 5925000 5999999 5
14 6e+06 6074999 5
14 6150000 6224999 1
14 6225000 6299999 3
14 6300000 6374999 5
14 6375000 6449999 9
14 6450000 6524999 7
14 6525000 6599999 11
14 6600000 6674999 8
14 6675000 6749999 6
14 6750000 6824999 9
14 6825000 6899999 10
14 6900000 6974999 12
14 6975000 7049999 9
14 7050000 7124999 4
14 7125000 7199999 4
14 7200000 7274999 2
14 7275000 7349999 6
14 7350000 7424999 6
14 7425000 7499999 7
14 7500000 7574999 2
14 7650000 7724999 6
14 7725000 7799999 5
14 7800000 7874999 4
14 7875000 7949999 5
14 7950000 8024999 6
14 8025000 8099999 5
14 8100000 8174999 1
14 8175000 8249999 4
14 8250000 8324999 2
14 8400000 8474999 5
14 8550000 8624999 1
14 8625000 8699999 1
14 8700000 8774999 4
14 8850000 8924999 2
14 8925000 8999999 4
14 9e+06 9074999 7
14 9075000 9149999 2
14 9150000 9224999 4
14 9225000 9299999 4
14 9300000 9374999 2
14 9375000 9449999 2
14 9525000 9599999 1
14 9600000 9674999 4
14 9675000 9749999 5
14 9900000 9974999 1
14 9975000 10049999 1
14 10125000 10199999 4
14 10200000 10274999 5
14 10275000 10349999 2
14 10350000 10424999 9
14 10425000 10499999 2
14 10575000 10649999 4
14 10650000 10724999 8
14 10725000 10799999 4
14 10800000 10874999 4
14 10950000 11024999 1
14 11025000 11099999 2
14 11100000 11174999 1
14 11175000 11249999 5
14 11250000 11324999 5
14 11325000 11399999 6
14 11400000 11474999 2
14 11475000 11549999 3
14 11550000 11624999 4
14 11625000 11699999 1
14 11700000 11774999 1
14 11775000 11849999 1
14 11850000 11924999 1
14 1.2e+07 12074999 3
14 12450000 12524999 2
14 12675000 12749999 4
14 12750000 12824999 3
14 12825000 12899999 1
14 12900000 12974999 3
14 12975000 13049999 3
14 13050000 13124999 2
14 13125000 13199999 1
14 13200000 13274999 5
14 13275000 13349999 3
14 13350000 13424999 3
14 13425000 13499999 1
14 13650000 13724999 3
14 13725000 13799999 5
14 13800000 13874999 5
14 13875000 13949999 3
14 13950000 14024999 3
14 14025000 14099999 6
14 14100000 14174999 4
14 14175000 14249999 8
14 14250000 14324999 6
14 14325000 14399999 7
14 14400000 14474999 4
14 14475000 14549999 7
14 14550000 14624999 4
14 14625000 14699999 7
14 14700000 14774999 4
14 14775000 14849999 3
14 14850000 14924999 2
14 14925000 14999999 2
14 1.5e+07 15074999 2
14 15075000 15149999 2
14 15150000 15224999 1
15 1 74999 9
15 75000 149999 9
15 150000 224999 8
15 225000 299999 4
15 3e+05 374999 6
15 375000 449999 3
15 450000 524999 2
15 525000 599999 1
15 6e+05 674999 2
15 675000 749999 8
15 750000 824999 5
15 825000 899999 7
15 9e+05 974999 8
15 975000 1049999 1
15 1050000 1124999 1
15 1200000 1274999 6
15 1275000 1349999 8
15 1350000 1424999 10
15 1425000 1499999 11
15 1500000 1574999 8
15 1575000 1649999 3
15 1650000 1724999 6
15 1725000 1799999 3
15 1800000 1874999 3
15 1875000 1949999 5
15 1950000 2024999 7
15 2025000 2099999 2
15 2100000 2174999 5
15 2175000 2249999 5
15 2250000 2324999 7
15 2325000 2399999 3
15 2400000 2474999 1
15 2475000 2549999 5
15 2550000 2624999 3
15 2625000 2699999 7
15 2700000 2774999 8
15 2775000 2849999 5
15 2850000 2924999 10
15 2925000 2999999 6
15 3e+06 3074999 4
15 3075000 3149999 1
15 3225000 3299999 6
15 3375000 3449999 4
15 3450000 3524999 2
15 3525000 3599999 4
15 3600000 3674999 4
15 3675000 3749999 3
15 3750000 3824999 1
15 3825000 3899999 3
15 3975000 4049999 1
15 4050000 4124999 8
15 4125000 4199999 8
15 4200000 4274999 1
15 4275000 4349999 8
15 4350000 4424999 3
15 4425000 4499999 2
15 4500000 4574999 7
15 4575000 4649999 1
15 4650000 4724999 4
15 4725000 4799999 10
15 4800000 4874999 6
15 4875000 4949999 7
15 4950000 5024999 3
15 5025000 5099999 1
15 5100000 5174999 6
15 5175000 5249999 1
15 5325000 5399999 11
15 5400000 5474999 7
15 5475000 5549999 7
15 5550000 5624999 5
15 5625000 5699999 5
15 5700000 5774999 6
15 5775000 5849999 7
15 5850000 5924999 3
15 5925000 5999999 7
15 6e+06 6074999 4
15 6075000 6149999 7
15 6150000 6224999 2
15 6225000 6299999 2
15 6375000 6449999 3
15 6600000 6674999 1
15 6750000 6824999 3
15 6825000 6899999 2
15 6900000 6974999 7
15 6975000 7049999 6
15 7050000 7124999 8
15 7125000 7199999 2
15 7200000 7274999 3
15 7275000 7349999 9
15 7350000 7424999 3
15 7425000 7499999 2
15 7500000 7574999 3
15 7575000 7649999 4
15 7650000 7724999 1
15 7875000 7949999 3
15 7950000 8024999 9
15 8025000 8099999 7
15 8100000 8174999 2
15 8175000 8249999 5
15 8250000 8324999 6
15 8400000 8474999 2
15 8475000 8549999 5
15 8550000 8624999 5
15 8625000 8699999 6
15 8700000 8774999 7
15 8775000 8849999 1
15 8850000 8924999 3
15 9e+06 9074999 3
15 9075000 9149999 2
15 9150000 9224999 1
15 9225000 9299999 1
15 9450000 9524999 5
15 9525000 9599999 7
15 9600000 9674999 6
15 9675000 9749999 5
15 9750000 9824999 10
15 9825000 9899999 5
15 9900000 9974999 5
15 9975000 10049999 1
15 10050000 10124999 3
15 10125000 10199999 3
15 10200000 10274999 2
15 10275000 10349999 3
15 10350000 10424999 1
15 10425000 10499999 4
15 10500000 10574999 6
15 10575000 10649999 4
15 10650000 10724999 1
15 10725000 10799999 2
15 10800000 10874999 1
15 10875000 10949999 3
15 10950000 11024999 4
15 11025000 11099999 3
15 11100000 11174999 7
15 11175000 11249999 1
15 11250000 11324999 7
15 11325000 11399999 4
15 11400000 11474999 9
15 11475000 11549999 11
15 11550000 11624999 8
15 11625000 11699999 6
15 11700000 11774999 4
15 11775000 11849999 3
15 11850000 11924999 3
15 11925000 11999999 3
15 1.2e+07 12074999 1
15 12075000 12149999 6
15 12150000 12224999 8
15 12225000 12299999 7
15 12300000 12374999 2
15 12375000 12449999 1
15 12525000 12599999 1
15 12975000 13049999 3
15 13050000 13124999 3
15 13125000 13199999 10
15 13200000 13274999 6
15 13275000 13349999 3
15 13350000 13424999 3
15 13725000 13799999 3
15 13800000 13874999 1
15 14100000 14174999 6
15 14250000 14324999 6
15 14325000 14399999 2
15 14400000 14474999 1
15 14475000 14549999 1
15 14700000 14774999 1
15 14850000 14924999 4
15 14925000 14999999 1
15 15375000 15449999 2
15 15450000 15524999 3
15 15525000 15599999 3
15 15600000 15674999 5
15 15675000 15749999 2
15 15750000 15824999 1
15 15900000 15974999 3
15 15975000 16049999 5
15 16050000 16124999 3
15 16125000 16199999 3
16 1 74999 3
16 75000 149999 6
16 150000 224999 2
16 225000 299999 5
16 3e+05 374999 2
16 375000 449999 6
16 450000 524999 6
16 6e+05 674999 2
16 1350000 1424999 3
16 1425000 1499999 1
16 1500000 1574999 1
16 1575000 1649999 3
16 1650000 1724999 7
16 1800000 1874999 1
16 1875000 1949999 1
16 2025000 2099999 3
16 2100000 2174999 1
16 2175000 2249999 5
16 2250000 2324999 5
16 2325000 2399999 3
16 2400000 2474999 5
16 2475000 2549999 7
16 2550000 2624999 3
16 2625000 2699999 3
16 2775000 2849999 4
16 2850000 2924999 2
16 2925000 2999999 1
16 3e+06 3074999 2
16 3075000 3149999 1
16 3150000 3224999 4
16 3300000 3374999 1
16 3375000 3449999 6
16 3450000 3524999 3
16 3525000 3599999 3
16 3600000 3674999 5
16 3675000 3749999 3
16 3750000 3824999 2
16 3825000 3899999 2
16 3900000 3974999 3
16 3975000 4049999 3
16 4050000 4124999 5
16 4125000 4199999 2
16 4200000 4274999 5
16 4275000 4349999 3
16 4425000 4499999 3
16 4500000 4574999 3
16 4650000 4724999 6
16 4725000 4799999 4
16 4800000 4874999 2
16 4875000 4949999 2
16 4950000 5024999 1
16 5025000 5099999 4
16 5100000 5174999 4
16 5475000 5549999 2
16 5550000 5624999 8
16 5625000 5699999 2
16 5700000 5774999 1
16 5775000 5849999 1
16 5850000 5924999 3
16 6075000 6149999 1
16 6225000 6299999 8
16 6300000 6374999 8
16 6375000 6449999 6
16 6450000 6524999 9
16 6525000 6599999 5
16 6600000 6674999 4
16 6675000 6749999 3
16 6825000 6899999 1
16 6900000 6974999 3
16 6975000 7049999 8
16 7050000 7124999 2
16 7125000 7199999 1
16 7200000 7274999 9
