"lg" "pos1" "pos2" "ds"
 4 17985083 17987563 0.640934
 4 17997326 18001058 1.120443
 4 18005474 18019156 0.8114785
 4 18030842 18031342 1.42848166666667
 4 18073415 18082812 1.57031566666667
 4 18194947 18195965 1.8908205
 4 18215045 18365669 1.22913444444444
 4 18374542 18379636 1.14406233333333
 4 18419217 18424359 1.02885116666667
 4 18426809 18437145 0.917269
 4 18438511 18458268 0.629896
 4 18461196 18483510 1.07359566666667
 4 18513467 18531211 1.112113
 4 18533194 18536352 0.944822666666667
 4 18537888 18542096 0.725420333333333
 4 18551370 18555698 0.9738955
 4 18620528 18627354 0.8944005
 4 18642282 18644623 0.886560333333333
 4 18651515 18652293 1.21278966666667
 4 18656262 18660392 1.142954
 4 18682240 18692933 0.941179
 4 18741714 18751286 0.897930833333333
 4 18755169 18769448 0.848934
 4 18796691 18802468 0.959095
 4 18804103 18806521 1.8053445
 4 18808714 18810269 0.802450666666667
 4 18810891 18812329 1.387639
 4 18825357 18828684 1.14463766666667
 4 18828360 18832101 0.949566333333333
 4 18862829 18870435 0.858534333333333
 4 19043821 19098325 0.429623
 4 19181887 19183002 0.499003666666667
 4 19230042 19237461 0.850765333333333
 4 19269419 19275049 0.801888
 4 19626362 19645224 0.846968666666667
 4 19658413 19668630 0.945356555555556
 4 19670965 19680411 0.991127333333333
 4 19685754 19700674 0.786189333333333
 4 19707744 19734610 0.661412666666667
 4 19735377 19740940 0.776946
 4 19742262 19746434 0.882864
 4 19762165 19765489 1.17955866666667
 4 19769449 19775349 0.770545
 4 19780039 19784824 0.828436666666667
 4 19844774 19845658 0.826162
 4 19849404 19859507 1.05326833333333
 4 19899773 19905382 1.00394
 4 19908710 19916119 0.949348666666667
 4 19916813 19954054 1.5853575
 4 19983324 19993225 1.28339833333333
 4 20000831 20003316 0.838955666666667
 4 20004820 20014379 1.020266
 4 20019064 20025119 0.960457666666667
 4 20026722 20041153 0.893228666666667
 4 20048757 20060866 1.02329233333333
 4 20064589 20071245 1.2522
 4 20179544 20182048 0.773632333333333
 4 20205477 20208639 0.8757355
 4 20208974 20211898 0.7785505
 4 20213011 20216316 0.859079666666667
 4 20220967 20230106 1.192488
 4 20374567 20407295 0.2670485
 4 20646046 20675800 0.973520166666667
 4 20714428 20740982 0.618727
 4 20755278 20823119 0.985015333333333
 4 20825379 20828143 1.01015
 4 20828243 20830962 0.902347666666667
 4 20833178 20835191 1.441665
 4 20847498 20890611 0.6988185
 4 20963900 21014379 0.861643666666667
 4 21250825 21251830 0.5399665
 4 21255445 21260762 0.954861666666667
 4 21308461 21365649 0.727231666666667
 4 21491853 21497396 1.05564133333333
 4 21518375 21525549 1.00226066666667
 4 21530583 21530946 2.014302
 4 21532138 21536424 0.782526333333333
 4 21538158 21555695 0.939414
 4 21557097 21560393 0.793989666666667
 4 21561038 21566861 0.765922666666667
 4 21569886 21572882 0.913421333333333
 4 21578289 21587039 0.910490333333333
 4 21591027 21594321 0.729268
 4 21600394 21605622 1.906859
 4 21606121 21610526 1.123733
 4 21610868 21613500 0.9301155
 4 21632295 21649247 0.935901666666667
 4 21666571 21676001 0.946941333333333
 4 21737399 21778389 0.583503666666667
 4 21779254 21797275 0.678426666666667
 4 21801158 21808910 1.115366
 4 21818906 21878888 1.046912
 4 21843478 21854434 1.12526766666667
 4 21897674 21925529 0.981536
 4 21957750 21968421 1.108324
 4 21968570 21976570 1.57967066666667
 4 21979176 21986033 1.08283466666667
 4 21990885 21995110 0.712846333333333
 4 21998996 22012644 0.925006
 4 22033290 22037499 1.05683933333333
 4 22038773 22045261 1.041183
 4 22050189 22058415 1.88528933333333
 4 22060064 22066409 0.997377333333333
 4 22073842 22090681 1.0594485
 4 22108155 22113900 0.693680333333333
 4 22113927 22116992 1.02396333333333
 4 22119667 22129009 1.121961
 4 22128590 22135140 0.949477
 4 22135364 22143813 0.930238666666667
 4 22147684 22153447 1.17220666666667
 4 22273377 22274216 1.297161
 4 22301672 22349308 0.849864333333333
 4 22364132 22374435 1.09228166666667
 4 22417051 22423743 0.827617666666667
 4 22427551 22481005 0.829885166666667
 4 22490172 22502718 0.757923
 4 22515061 22527565 0.558241666666667
 4 22530990 22537106 0.886901333333333
 4 22585053 22598498 1.63225533333333
 4 22602121 22609041 0.858937
 4 22626941 22670203 0.983994
 4 22675084 22675596 0.994136
 4 22772071 22810357 0.966011
 4 22896345 22897576 1.0571725
 4 22899577 22913555 0.670599333333333
 4 22925267 22962382 0.8128675
 4 22976367 22996079 1.0127285
 4 23000684 23045734 0.809631
 4 23108348 23134686 0.9067735
 4 23142370 23182193 0.826074
 4 23155804 23158286 0.787880666666667
 4 23182245 23185716 0.996302666666667
 4 23185741 23197821 1.01309
 4 23209606 23250489 0.885094666666667
 4 23333736 23358778 0.885341
 4 23361518 23412471 0.779260666666667
 4 23585527 23621907 0.522022666666667
 4 23710483 23719142 0.829063
 4 23779029 23789679 0.794193
 4 23792283 23801263 0.904766666666667
 4 23803114 23806154 0.772026
 4 23806218 23810016 1.31617455555556
 4 23831089 23838303 0.861490333333333
 4 23839219 23841583 0.967234333333333
 4 23850745 23860667 0.768825666666667
 4 23928955 23953125 0.738967
 4 23968608 23982358 0.851115666666667
 4 24111028 24189980 0.988456833333333
 4 24192525 24198946 0.812256333333333
 4 24202091 24216647 0.852431333333333
 4 24219970 24222547 1.852728
 4 24223728 24244834 0.713302833333333
 4 24262691 24277902 1.04581666666667
 4 24342759 24348272 0.7828665
 4 24367757 24370554 1.75725166666667
 4 24374004 24392313 0.781120666666667
 4 24449351 24454938 0.805695666666667
 4 24515423 24518686 0.926263333333333
 4 24531078 24535243 0.950366
 4 24536134 24542529 1.0667475
 4 24590538 24618926 0.811582
 4 24621731 24629076 0.907373666666667
 4 24630021 24640628 0.903586666666667
 4 24646619 24651665 1.32226166666667
 4 24662013 24671946 1.22143866666667
 4 24682335 24694623 0.773865666666667
 4 24694746 24698789 0.766371666666667
 4 24699090 24706347 0.896019833333333
 4 24705906 24711304 0.832119125
 4 24711743 24713591 1.25283233333333
 4 24763664 24812659 0.813136666666667
 4 24826776 24831586 1.35950133333333
 4 24835584 24838359 0.83735475
 4 24840114 24842633 0.8957475
 4 24847273 24850298 0.8028555
 4 24852375 24865063 0.876187666666667
 4 24954177 24955946 0.817684333333333
 4 24957846 24971820 0.901334333333333
 4 24994302 25010245 0.838001333333333
 4 25060622 25079326 0.630467333333333
 4 25082914 25088724 0.788891
 4 25093964 25099146 1.116857
 4 25318371 25416178 0.801822444444444
 4 25424476 25433284 0.926216333333333
 4 25494862 25499471 0.838844
 4 25499574 25509648 0.964388333333333
 4 25509908 25512909 1.20564258333333
 4 25512845 25515581 1.8260325
 4 25585353 25601311 0.875059333333333
 4 25729865 25732188 0.4162135
 4 25748627 25755028 1.0032775
 4 25828127 25831160 1.344997
 4 25835242 25837957 1.00927733333333
 4 25902190 25913233 1.077339
 4 25913970 25916701 0.864658333333333
 4 25916803 25919138 1.24668433333333
 4 25921548 25933265 0.834142666666667
 4 25989823 26008325 1.038543
 4 26008602 26016327 0.72034
 4 26017892 26019930 1.423428
 4 26021971 26033263 0.892446166666667
 4 26068048 26070699 0.881721333333333
 4 26153002 26155616 1.267696
 4 26166583 26175844 0.815417666666667
 4 26185449 26190872 0.788099666666667
 4 26192144 26203932 0.635530666666667
 4 26204734 26207411 1.016459
 4 26207852 26212571 0.649209333333333
 4 26215973 26224145 0.784368333333333
 4 26277179 26277523 1.035451
 4 26297130 26309157 0.925034
 4 26317520 26328025 0.821394444444444
 4 26336128 26343105 1.6003925
 4 26343730 26347912 0.864722333333333
 4 26361473 26369415 0.859909333333333
 4 26375264 26387285 0.6661315
 4 26392351 26397441 0.998008
 4 26452010 26467304 0.688029333333333
 4 26632732 26643292 0.858516
 4 27331969 27345850 0.9558575
 4 27563358 27572709 1.319024
 4 27574930 27579330 0.924952
 4 27588234 27596540 0.8115995
 4 27602726 27614915 0.876602666666667
 4 27743381 27747508 0.941371
 4 27750583 27765762 0.971627333333334
 4 27782270 27815061 0.888057666666667
 4 27835733 27840018 1.39764066666667
 4 27845019 27963161 0.5670545
 4 28308294 28316141 1.078397
 4 28334582 28337173 0.773812
 4 28429103 28430229 0.902818
 4 28438400 28452942 0.77447
 4 28482725 28536218 1.189919
 4 28504412 28506407 0.699452666666667
 4 28541508 28617787 0.8386315
 4 28628997 28632186 1.3054775
 4 28658720 28716045 0.728026666666667
 4 28725325 28735256 0.803935
 4 28736626 28741815 1.05894375
 4 28743567 28745164 1.07069566666667
 4 28753155 28759567 0.841715666666667
 4 28762101 28821369 0.827605333333333
 4 28799245 28802909 0.620642
 4 28830155 28839691 0.8393285
 4 28882245 28979573 0.690084
 4 28992460 28993762 1.62088566666667
 4 28994711 28999977 0.975794333333333
 4 29003291 29008737 0.988375666666667
 4 29020560 29026943 0.984038333333333
 4 29029371 29032847 0.744461
 4 29033967 29037601 1.10038633333333
 4 29039017 29050816 0.435457666666667
 4 29069768 29079580 0.863452666666667
 4 29140176 29301388 0.836318
 4 29344785 29393052 0.779832666666667
 4 29397315 29480436 0.89118
 4 29551533 29552892 0.900012
 4 29560357 29567460 0.806673666666667
 4 29567513 29570641 0.942962
 4 29574727 29594210 0.856149
 4 29680981 29687716 1.07171333333333
 4 29692170 29694681 0.935991444444444
 4 29700807 29758980 0.909613
 4 29764508 29786847 2.007566
 4 29786075 29790040 0.871524166666667
 4 29797492 29817516 0.753771666666667
 4 29839982 29846846 1.05524483333333
 4 29847090 29848791 1.24890833333333
 4 29850165 29853724 1.233422
 4 29854401 29857493 0.92871775
 4 29858075 29865955 0.626943666666667
 4 29868269 29869876 0.953919
 4 29872057 29880447 1.03086925
 4 29946461 29961696 0.878311333333333
 4 29972662 30015811 0.751622333333333
 4 30037121 30079761 0.990449
 4 30094179 30109243 0.953535333333333
 4 30113540 30114704 1.51134833333333
 4 30169143 30171953 0.645522
 4 30384466 30387840 1.2867475
 4 30440230 30443261 1.147535
 4 30444632 30447335 1.30405666666667
 4 30547378 30561073 0.966635666666667
 4 30567165 30568996 0.8673885
 4 30577058 30578127 0.875257333333333
 4 30582665 30591103 0.712718333333333
 4 30593947 30596648 1.37342233333333
 4 30602352 30607971 1.00608433333333
 4 30611091 30613889 0.816333333333333
 4 30707414 30712890 0.979045333333333
 4 30715864 30739592 1.031525
 4 30754993 30864108 0.909148666666667
 4 30867908 30890504 0.903136333333333
 4 30892438 30894985 1.49230466666667
 4 30895979 30899974 1.62817066666667
 4 30908467 30916557 0.996615333333333
 4 30923914 30930073 1.03784266666667
 4 30932661 30935332 1.05376666666667
 4 30935886 30940616 1.00718433333333
 4 30943737 30944587 1.29514866666667
 4 30951704 30953513 0.928934666666667
 4 30959440 30969955 0.955864666666667
 4 30973669 30979069 0.796611666666667
 4 30979683 30996951 0.899877666666667
 4 31007548 31008870 0.924811666666667
 4 31012929 31016595 0.929973
 4 31017618 31022772 1.020627
 4 31023275 31026361 1.31210266666667
 4 31026733 31029813 1.22025475
 4 31032056 31034539 1.1736105
 4 31045375 31048153 0.466328333333333
 4 31052214 31053612 0.888875
 4 31055217 31057774 0.778603
 4 31061237 31068838 0.664854666666667
 4 31085592 31089095 1.207789
 4 31090663 31094886 1.24277625
 4 31095603 31100186 1.1641715
 4 31103160 31117234 1.14681866666667
 4 31118961 31120358 2.711041
 4 31122014 31125008 1.45262908333333
 4 31129826 31165134 1.05340344444444
 4 31170519 31172044 1.10219566666667
 4 31300509 31302846 1.54453766666667
 4 31331071 31344595 0.882438333333333
 4 31346641 31351154 1.201389
 4 31354438 31363157 0.884656666666667
 4 31446944 31485343 1.00944833333333
 4 31495299 31507946 1.07803283333333
 4 31510536 31513404 0.880937333333333
 4 31533270 31534098 1.030467
 4 31545943 31557553 1.4730445
 4 31566137 31577230 0.772098333333333
 4 31577733 31583282 0.8476495
 4 31583796 31584431 1.73006433333333
 4 31589644 31599769 1.876165
 4 31609434 31611351 1.42631466666667
 4 31632410 31707854 0.998554666666667
 4 31727937 31742165 1.40166766666667
 4 31751586 31752802 0.943216333333333
 4 31771885 31775335 0.383251666666667
 4 31784634 31814479 0.841302333333333
 4 31820680 31846171 1.22986
 4 31925264 31944068 0.679905666666667
 4 31945908 31951361 1.01306244444444
 4 31951426 31962075 1.17383516666667
 4 31984940 31991861 0.808161
 4 31999298 32000748 2.696001
 4 32003121 32004194 1.48379933333333
 4 32004462 32008670 1.02319733333333
 4 32012155 32084033 0.874833
 4 32115669 32117408 1.17413966666667
 4 32117996 32125903 1.04474766666667
 4 32126601 32135278 0.895400333333333
 4 32137226 32150243 1.21194366666667
 4 32194921 32195871 1.23295183333333
 4 32199386 32203389 1.12085
 4 32208749 32220861 0.812659333333333
 4 32222974 32224772 0.962328166666667
 4 32228894 32235186 1.00805766666667
 4 32236559 32240853 0.968104666666667
 4 32244029 32245061 2.276116
 4 32249805 32262737 1.10894133333333
 4 32271043 32274411 1.08066333333333
 4 32276697 32279732 0.907336833333333
 4 32284853 32293715 0.833697
 4 32303077 32307244 0.709691
 4 32310079 32327264 1.19681183333333
 4 32329916 32332578 1.11342866666667
 4 32332916 32346066 1.28991133333333
 4 32350582 32355303 0.93431525
 4 32360719 32362813 1.37490366666667
 4 32364662 32371197 0.997098333333333
 4 32373298 32379626 1.05640133333333
 4 32379737 32384613 1.3568915
 4 32389601 32403421 0.7448
 4 32423468 32437856 0.76133
 4 32467594 32477737 1.20498033333333
 4 32482770 32486686 0.901073666666667
 4 32488034 32538593 0.945706
 4 32501604 32508456 1.564209
 4 32510967 32523662 1.32192883333333
 4 32534147 32552782 1.048931
 4 32561577 32567706 0.958382333333333
 4 32569124 32579823 1.28406333333333
 4 32581142 32587104 1.17900866666667
 4 32587091 32590002 1.29100833333333
 4 32590582 32593730 0.995461666666667
 5 28798 58509 0.157009
 5 91186 120332 0.390655833333333
 5 120615 125489 0.638060666666667
 5 126449 131671 0.855960666666667
 5 132777 135898 0.919281666666667
 5 144320 146415 0.8230855
 5 147503 149242 1.07362833333333
 5 155582 158943 0.865654
 5 163238 181064 0.654722666666667
 5 294705 296540 0.736846
 5 306927 307698 0.664121
 5 308048 312147 1.06777466666667
 5 314453 318479 0.797162666666667
 5 318580 322807 0.944823333333333
 5 342428 344586 0.758939333333333
 5 434056 491197 0.478832777777778
 5 493430 516397 0.873643333333333
 5 520516 524527 0.743074166666667
 5 526751 537024 0.715715666666667
 5 538807 541663 1.01822833333333
 5 545612 573880 0.660958333333333
 5 664122 678918 0.81301175
 5 680928 686663 0.7866585
 5 699847 702513 0.754007333333333
 5 705049 730584 0.752230666666667
 5 737022 764477 0.762361333333333
 5 774357 777445 1.13534033333333
 5 779947 781364 0.704731666666667
 5 782744 786166 0.7689788
 5 786575 789652 0.793619
 5 793362 803990 0.747765666666667
 5 826294 830512 0.750973333333333
 5 831111 832530 0.759961
 5 837851 840640 0.906662
 5 842100 847047 0.969507666666667
 5 850244 859633 0.676194333333333
 5 860773 863243 0.630120333333333
 5 863639 864496 0.826301
 5 865217 867657 0.788297166666667
 5 900956 925527 0.42741175
 5 1008166 1010628 1.05957466666667
 5 1014380 1018046 0.6058625
 5 1020305 1029276 0.755164666666667
 5 1032071 1033963 0.864574
 5 1036289 1039034 0.949527333333333
 5 1041884 1044770 0.845817333333333
 5 1049043 1050542 0.802225333333333
 5 1052048 1059304 0.683203333333333
 5 1071875 1086338 0.765714
 5 1088832 1093988 0.966806666666667
 5 1097599 1100111 1.00105366666667
 5 1100066 1104200 0.822138777777778
 5 1106532 1107615 0.996798
 5 1110430 1113647 0.752206166666667
 5 1145571 1149534 0.665337
 5 1155683 1173853 0.687195
 5 1182211 1207003 0.962353333333333
 5 1241104 1255549 2.390156
 5 1260095 1273085 0.893284
 5 1276519 1279059 0.927077333333333
 5 1383477 1387091 0.803578
 5 1387478 1389630 1.008935
 5 1390554 1393010 0.904751
 5 1393486 1398373 0.80282
 5 1401149 1429749 0.735476
 5 1466390 1471691 0.8338
 5 1488301 1595530 0.726811
 5 1527842 1539589 0.557939333333333
 5 1603692 1607064 1.3205145
 5 1623843 1625268 1.193219
 5 1626313 1664933 0.611747666666667
 5 1673683 1685493 0.791403222222222
 5 1686561 1689273 0.980366333333333
 5 1690837 1697219 0.796042666666667
 5 1702587 1727892 0.46915
 5 1727860 1731292 0.867594222222222
 5 1746291 1792725 1.265325
 5 1798993 1806612 0.9494315
 5 1809861 1819628 0.667606
 5 1820830 1829077 1.022295
 5 1833058 1835665 0.692981666666667
 5 1836466 1838742 0.8980715
 5 1840057 1842594 0.662013666666667
 5 1846437 1849992 0.912900333333333
 5 1853641 1855907 1.05962366666667
 5 1856846 1875130 0.572152333333333
 5 1889351 1897596 0.590495
 5 1905968 1907897 0.956588333333333
 5 1912818 1933844 0.781010833333333
 5 1938222 1941790 0.649386333333333
 5 1964805 1971970 0.541858333333333
 5 1974583 1983884 0.756411
 5 1990736 1995983 0.981199
 5 2017424 2022623 0.25631
 5 2024170 2041671 0.436714666666667
 5 2049656 2055822 0.741618666666667
 5 2058538 2067911 0.901766
 5 2087050 2087793 1.138435
 5 2128180 2135488 0.779398666666667
 5 2137258 2140567 1.25486083333333
 5 2148987 2153880 2.55460616666667
 5 2156186 2164655 1.05024466666667
 5 2166053 2176770 0.682088
 5 2177829 2182759 0.787202666666667
 5 2198433 2199203 0.895263666666667
 5 2201695 2215222 1.011284
 5 2215611 2226340 0.772216666666667
 5 2233736 2238562 0.938548333333333
 5 2239200 2246209 0.811257333333333
 5 2246431 2249650 0.62188725
 5 2322581 2323727 0.828018333333333
 5 2324666 2335385 0.767897333333333
 5 2493310 2497122 1.60638833333333
 5 2500660 2504461 0.845455666666667
 5 2506377 2507937 1.05118833333333
 5 2508826 2511562 0.641970333333333
 5 2512372 2514082 0.9196235
 5 2517084 2519085 0.854897
 5 2519350 2522307 0.860531
 5 2529074 2539884 0.538807333333333
 5 2545786 2550169 0.812130666666667
 5 2552537 2553499 1.27820533333333
 5 2563544 2564982 1.093762
 5 2569135 2574614 0.723348666666667
 5 2574389 2585680 0.765071
 5 2602912 2629963 0.978706333333333
 5 2667010 2669113 1.101475
 5 2671202 2693933 0.871065
 5 2695953 2729486 0.828511
 5 2730745 2733198 0.55061
 5 3037625 3102243 1.0680615
 5 3117528 3118562 2.17164833333333
 5 3140169 3144355 1.01697566666667
 5 3252007 3266870 0.630625
 5 3271602 3293217 0.962028666666667
 5 3330300 3354225 0.797856
 5 3411473 3414373 1.53264233333333
 5 3415660 3430874 0.929913
 5 3433395 3438516 0.86542
 5 3438514 3454716 0.512014666666667
 5 3476287 3480205 0.987515
 5 3481760 3482745 0.7481165
 5 3487003 3490109 1.06651033333333
 5 3491748 3496364 0.167334333333333
 5 3496715 3499926 0.784936
 5 3502831 3530957 0.772830833333333
 5 3609334 3626672 0.891988
 5 3628134 3632154 0.923515
 5 3633823 3661744 0.955309
 5 3665599 3668454 0.886212
 5 3669352 3675327 0.702943
 5 3688520 3698573 0.887184
 5 3703007 3705340 1.036632
 5 3706180 3710157 0.99
 5 3733843 3736619 1.141138
 5 3742404 3745940 1.00883566666667
 5 3747406 3748943 0.712365333333333
 5 3761334 3773366 1.041101
 5 3775810 3779288 1.22669666666667
 5 3791544 3799110 1.098823
 5 3801417 3806484 1.106413
 5 3807185 3812135 0.825410666666667
 5 3814614 3820023 1.04247166666667
 5 3836189 3838574 1.115133
 5 3839544 3846574 1.06683066666667
 5 3847642 3856318 1.01898066666667
 5 3896964 3946199 0.78281
 5 3963772 3966292 1.0166885
 5 3968428 3971421 0.582855666666667
 5 3971632 3981484 0.78022
 5 3983760 3989586 0.993099666666667
 5 3990913 3994039 1.642554
 5 4030306 4032810 1.13211933333333
 5 4090150 4096264 1.44932266666667
 5 4165867 4174063 1.00350283333333
 5 4188280 4202448 0.935462666666667
 5 4311958 4315120 0.779340333333333
 5 4333759 4338520 1.514185
 5 4342121 4356911 1.179572
 5 4357476 4363513 0.745005333333333
 5 4365976 4366884 1.055085
 5 4374700 4425195 1.176264
 5 4429836 4435379 1.27428633333333
 5 4457199 4473272 1.08500633333333
 5 4504192 4509356 0.860949
 5 4513231 4520750 0.975878666666667
 5 4523958 4526932 1.07863555555556
 5 4526746 4530425 0.9989415
 5 4531713 4532033 1.19820233333333
 5 4537284 4542678 0.875129
 5 4543532 4549752 0.921403333333333
 5 4551296 4553059 1.297672
 5 4556176 4558109 1.03716825
 5 4560727 4590734 1.04319466666667
 5 4598424 4599476 0.986997666666667
 5 4600767 4601336 0.561775
 5 4610433 4613711 0.348072
 5 4625368 4628895 1.10597066666667
 5 4634301 4640902 1.27806783333333
 5 4640931 4646199 1.00583266666667
 5 4647936 4650367 0.834014333333333
 5 4651734 4654764 1.17140533333333
 5 4655787 4656578 1.196814
 5 4659932 4670774 0.6754605
 5 4676035 4696248 0.890038
 5 4700784 4705289 1.426936
 5 4728614 4745773 0.752755666666667
 5 4749584 4753470 0.933164666666667
 5 4754222 4760766 1.18064266666667
 5 4763162 4764742 1.05223733333333
 5 4769110 4771978 1.30612433333333
 5 4781870 4792891 0.877959
 5 4807548 4810712 1.22636466666667
 5 4812096 4820151 0.980931
 5 4822091 4829564 1.45516066666667
 5 4832713 4843442 0.956304666666667
 5 4855953 4891094 0.988003666666667
 5 4926982 4936267 1.2747185
 5 4937491 4944829 0.9772485
 5 4950056 4968136 0.880582166666667
 5 4974253 4991693 0.726313333333333
 5 5007905 5039057 0.973624166666667
 5 5055430 5062119 1.12717466666667
 5 5064938 5072919 1.33626233333333
 5 5077980 5082926 1.121453
 5 5084849 5089743 0.34793
 5 5094185 5103036 1.27203466666667
 5 5126085 5155808 1.033439
 5 5160119 5174027 1.160178
 5 5177690 5178772 2.28045966666667
 5 5205599 5280399 1.26952733333333
 5 5371318 5394348 1.07642566666667
 5 5434099 5439326 1.0278255
 5 5448309 5454183 1.446666
 5 5466348 5479796 0.348359
 5 5483824 5486003 1.0851525
 5 5518629 5529576 0.757338
 5 5569082 5571634 1.57406033333333
 5 5578449 5580362 1.50289866666667
 5 5581534 5583308 0.97811
 5 5591686 5594812 0.977606
 5 5595271 5602102 0.952168555555556
 5 5602319 5607260 0.949221666666667
 5 5608758 5610461 0.981749666666667
 5 5611635 5614879 1.18521833333333
 5 5619682 5624540 1.43302566666667
 5 5628628 5633878 0.868902666666667
 5 5636712 5651104 0.888336
 5 5654394 5657048 1.12729133333333
 5 5682964 5691480 0.981328333333333
 5 5695678 5699462 1.37767866666667
 5 5699980 5701567 1.25480266666667
 5 5702899 5708386 0.797671333333333
 5 5709341 5717436 0.906293666666667
 5 5721294 5731425 1.24968533333333
 5 5734960 5738538 1.0415625
 5 5739966 5746836 0.891223583333333
 5 5747334 5748940 0.685363333333333
 5 5751416 5756801 1.25584966666667
 5 5762164 5768382 0.873454666666667
 5 5770444 5774325 0.929582
 5 5776821 5781009 1.01263233333333
 5 5782005 5786640 1.01272
 5 5798178 5821767 0.764523
 5 5825555 5829622 0.921992666666667
 5 5832692 5836166 0.659589333333333
 5 5839979 5842454 1.119443
 5 5843061 5847053 0.916139666666667
 5 5847265 5849811 1.047316
 5 5925725 5929372 1.881527
 5 5941630 5953199 0.789717
 5 5969742 5974485 1.957909
 5 5975641 5985295 0.876204333333333
 5 5987158 5991150 1.27999725
 5 6001202 6005453 0.529844833333333
 5 6011305 6018511 0.815673
 5 6020535 6045121 0.769421
 5 6087150 6088160 0.795162666666667
 5 6128423 6139279 0.963783333333333
 5 6158356 6158924 0.682421333333333
 5 6163632 6170057 1.17797933333333
 5 6178756 6189668 0.860395666666667
 5 6213730 6218231 1.37443383333333
 5 6229596 6235011 0.863453333333333
 5 6236769 6245364 0.841345666666667
 5 6248375 6253140 0.667072
 5 6254602 6258391 0.977940833333333
 5 6258734 6262266 1.10099066666667
 5 6291591 6308218 0.883221333333333
 5 6316945 6321629 1.08443255555556
 5 6322699 6324482 1.0338315
 5 6325280 6329408 0.8931665
 5 6329558 6346228 0.810107
 5 6433537 6436864 0.909574
 5 6457076 6571528 0.76064
 5 6649754 6674578 0.845798
 5 6678134 6680423 0.728669
 5 6686030 6695058 0.666001
 5 6709676 6711794 0.942261333333333
 5 6712814 6785669 0.8873525
 5 6809195 6812177 0.992018
 5 6824415 6834471 0.853573666666667
 5 6843672 6849099 0.639261333333333
 5 6873319 6874868 1.00544733333333
 5 6880157 6918890 0.988880333333333
 5 6946127 6999535 0.516943166666667
 5 7003499 7015911 0.959923
 5 7017163 7019450 0.894243333333333
 5 7022762 7043459 0.766647666666667
 5 7044280 7044783 0.684916666666667
 5 7050367 7051893 1.29524133333333
 5 7096473 7097408 1.36492433333333
 5 7237391 7239248 1.16128233333333
 5 7516549 7518515 1.05249566666667
 5 7542548 7554669 0.739627333333333
 5 7570643 7571829 1.231719
 5 7593860 7610907 0.896240666666667
 5 7618036 7633755 0.6255995
 5 7714269 7715598 1.4719525
 5 7717923 7720144 2.07292314814815
 5 7785564 7787476 1.27754875
 5 7791403 7822539 0.836649
 5 7845349 7873774 1.05641716666667
 5 7961224 7962610 1.095216
 5 7963075 7964296 0.904317
 5 7967313 7975529 0.950595
 5 7980390 7983148 0.892056333333333
 5 7984213 7990432 0.627285333333333
 5 7993879 7997169 0.877820833333333
 5 8014796 8022950 0.850621333333333
 5 8032461 8049138 1.06412533333333
 5 8077155 8079346 0.9731095
 5 8081124 8084845 0.921555666666667
 5 8088836 8112273 0.970366
 5 8116939 8120965 0.793183333333333
 5 8168132 8169516 0.495034
 5 8171418 8177833 0.806079666666667
 5 8181584 8191910 0.835055
 5 8193654 8196476 1.33138166666667
 5 8197372 8200735 0.8257005
 5 8201399 8206378 0.948660222222222
 5 8207058 8208939 1.056988
 5 8213162 8226383 0.967219666666667
 5 8237061 8238376 1.2795285
 5 8247069 8248280 1.462002
 5 8253033 8259125 0.915402
 5 8262392 8277823 0.876975
 5 8284041 8298208 1.079114
 5 8298919 8302786 0.959831666666667
 5 8303687 8312336 0.760586111111111
 5 8313280 8325312 0.88997
 5 8327489 8339092 0.719453333333333
 5 8380544 8394690 0.982199
 5 8395636 8399368 0.728125
 5 8413714 8419499 0.981342166666667
 5 8420026 8431176 0.752197666666667
 5 8435662 8436795 0.888461666666667
 5 8444381 8459534 1.00053866666667
 5 8464439 8470162 1.00478433333333
 5 8475650 8480598 1.01447833333333
 5 8481865 8498264 1.120057
 5 8492360 8493613 1.47128266666667
 5 8512022 8555233 0.928753333333333
 5 8563121 8576377 1.044637
 5 8786189 8791902 1.07583966666667
 5 8794308 8796691 1.19457733333333
 5 8799194 8807124 0.688106333333333
 5 8811090 8821426 0.862385666666667
 5 8822554 8830066 0.716104166666667
 5 8833867 8836379 0.986251333333333
 5 8865289 8892900 0.946688
 5 8908446 8967545 0.960445666666667
 5 8997196 8999840 1.23088966666667
 5 9060530 9065297 1.01861933333333
 5 9087921 9094082 1.003709
 5 9137751 9141510 0.804503666666667
 5 9162963 9191164 1.123187
 5 9196696 9202051 0.8690425
 5 9200389 9205721 0.753587666666667
 5 9207198 9212682 0.897961
 5 9213637 9216684 0.732027
 5 9216795 9221139 1.80314266666667
 5 9221391 9228699 0.8341515
 5 9238469 9251007 1.16232666666667
 5 9264428 9273060 0.818633
 5 9275177 9276600 1.295065
 5 9278734 9287043 0.797335333333333
 5 9291154 9292380 1.303503
 5 9294683 9296160 1.009722
 5 9297831 9302148 0.879584333333333
 5 9306097 9310641 0.874944333333333
 5 9314458 9316934 0.842581
 5 9319675 9322383 0.910363666666667
 5 9322739 9324840 1.00421366666667
 5 9329165 9333738 0.621084
 5 9362856 9371394 0.960556666666667
 5 9383442 9386117 0.885226166666667
 5 9421587 9424849 0.618710333333333
 5 9427298 9428558 0.4806125
 5 9430229 9431432 1.57707566666667
