pop1 ecotype1 pop2 ecotype2 region1 region2 geography group intercept recomb_rate ds gene_count
lq benthic constance stream bc sl allo allo_D 0.00699105008669371 9.13226447132371e-05 -0.00148862697642771 -1.05947892418581e-04
lq benthic cp marine bc ns allo allo_D 0.00131822094086413 7.48912624686898e-05 3.61927894510559e-04 -5.05609666624364e-06
lq benthic cr stream bc or allo allo_D 0.00276352822975388 1.43255890094096e-04 6.56197068992636e-04 1.85755220694804e-05
lq benthic cs marine bc or allo allo_D 0.00586096171444076 7.24180710013813e-05 -2.92827476394224e-04 2.24014510797072e-05
lq benthic denmark marine bc ne allo allo_D 8.56252114045048e-04 6.67715801365632e-05 0.00110800303591795 -3.83288074892365e-06
lq benthic geneva lake bc sl allo allo_D 0.00694351826508247 3.4527048573867e-05 -0.00186406434162364 -2.74539363580116e-05
lq benthic geneva stream bc sl allo allo_D 0.00702098909769232 3.45670463928474e-05 -0.00183091804988702 -6.21898089003558e-05
lq benthic hadsten lake bc ne allo allo_D 0.0039374371779303 9.08772758310004e-05 5.84606868372338e-04 -1.63081782584009e-05
lq benthic hald lake bc ne allo allo_D 0.00372322815669684 1.11285391762518e-04 9.05174270075273e-04 -4.50708640088714e-05
lq benthic japan japansea bc jp allo allo_D 0.00111258898218379 7.77543651050847e-05 3.89972599137242e-04 2.49007169392501e-05
lq benthic japan marine bc jp allo allo_D 0.00114729724973331 1.13739530809704e-04 6.56200379122808e-04 7.34988187241052e-06
lq benthic joes lake bc bc para para_D 0.00621153436501662 5.03083325354926e-05 -1.5819768297937e-04 -3.1163522617742e-05
lq benthic joes stream bc bc para para_D 0.00781785488890226 7.25974560874063e-06 -0.00130009443859372 -6.47916610526587e-05
lq benthic litcampbell marine bc bc para para_D 0.00483415591068557 4.07456226941926e-05 -4.9579187610005e-04 -9.92534939017727e-05
lq benthic ln marine bc ns allo allo_D 0.00129598997699168 6.60722881003866e-05 4.84066649784154e-04 -7.52166762472692e-06
lq benthic lq limnetic bc bc para para_D 0.00201247392565248 7.96151474242552e-05 4.61393088906142e-04 2.27269349797617e-05
lq benthic mariager marine bc ne allo allo_D 0.00439944530494374 1.22517162304895e-04 5.00167572403315e-04 -3.96058177103767e-05
lq benthic mh marine bc ns allo allo_D 0.00121830778039476 9.18344738806363e-05 7.61092938686752e-04 1.63368667026361e-06
lq benthic mh white bc ns allo allo_D 0.00137187907431999 8.70050735573164e-05 7.99012746382768e-04 -7.8417900122432e-06
lq benthic misty lake bc bc para para_D 0.00624287308763234 8.09949544656706e-05 2.13487755369011e-04 4.22083372075968e-05
lq benthic misty stream bc bc para para_D 0.00680129203509234 1.24554371926743e-04 -1.71834835284666e-04 -1.39780356129803e-05
lq benthic ms marine bc or allo allo_D 0.00624656997201141 1.65999796705855e-04 -1.83329913910961e-05 4.23374839985091e-05
lq benthic mud lake bc al allo allo_D 0.0105013771176574 1.02747064907288e-05 -0.00148543387356683 -2.13406800804173e-04
lq benthic pcr lake bc or allo allo_D 0.00621386405316789 1.88781502594737e-05 -3.36117212213697e-04 9.11182507167172e-06
lq benthic pl lake bc or allo allo_D 0.00279776108486539 1.71386482882173e-04 4.02757632071156e-04 9.15288560712417e-06
lq benthic rab marine bc al allo allo_D 0.0113885257078594 1.1911119569975e-04 0.00583800589212787 -5.02613276945096e-04
lq benthic rb stream bc or allo allo_D 0.00607632005562474 1.14275933893087e-04 2.59857091408152e-04 -7.46199302099309e-05
lq benthic res marine bc al allo allo_D 0.0101773477260124 1.8726951913274e-05 -0.00172452748741308 -2.08326760435539e-05
lq benthic roberts lake bc bc para para_D 0.00901447878076858 4.4489032357672e-05 -0.00213736027614035 3.29585071715808e-06
lq benthic roberts stream bc bc para para_D 0.00884510894306683 -1.44568000088629e-05 -0.00134937356346439 -2.77880660635567e-05
lq benthic sj marine bc or allo allo_D 0.00612694689571594 7.23271115636413e-05 -3.25885930276958e-04 1.46302889109471e-05
lq benthic sk marine bc ns allo allo_D 0.00140549789319719 7.29409708122573e-05 4.98982278268465e-04 -1.58187807704946e-05
lq benthic sr marine bc ns allo allo_D 0.00137328435667381 7.67776936308105e-05 5.31889687619538e-04 -2.04158382093754e-05
lq benthic sr white bc ns allo allo_D 0.00132457288352477 7.84646125382832e-05 4.67741731530726e-04 -4.92377401726705e-06
lq benthic stl lake bc or allo allo_D 0.00269040012886814 1.76029547327258e-04 8.04188243852067e-04 -1.67556653455537e-05
lq benthic wc stream bc or allo allo_D 0.00657775941071002 7.15322724777505e-05 -5.0445627030878e-04 -1.8740514938733e-06
lq limnetic al marine bc ns allo allo_D 0.00165944135011493 7.67824008126857e-05 7.59218968431111e-04 4.75668461994677e-05
lq limnetic bea lake bc al allo allo_D 0.0145672652932471 -1.47960141355416e-04 -0.00455785260906059 4.73000197504599e-04
lq limnetic boot lake bc bc para para_D 0.0110166103329838 1.31393089742865e-05 -0.00216683176820154 -8.13303942027802e-05
lq limnetic boot stream bc bc para para_D 0.0100686456369412 5.60210399852226e-05 -0.00110899002967303 -6.19474519273544e-05
lq limnetic cl marine bc ns allo allo_D 0.00214015634120587 5.41942340916397e-05 4.71737563386328e-04 3.11576120101578e-05
lq limnetic cl white bc ns allo allo_D 0.00188497973489113 6.53534238672867e-05 6.06058304141207e-04 3.0225116367765e-05
lq limnetic constance lake bc sl allo allo_D 0.0126284663994779 3.5723338158837e-04 -0.0063846112794763 -1.15336987369205e-05
lq limnetic constance stream bc sl allo allo_D 0.0151542263742458 9.66617530543259e-05 -0.00755341296569783 -3.96216498798028e-05
lq limnetic cp marine bc ns allo allo_D 0.00213426307074771 4.62462958181239e-05 2.62879122333078e-04 1.36926502244167e-05
lq limnetic cr stream bc or allo allo_D 2.398294423151e-04 2.8734036349696e-04 0.00388854803548981 3.02971037818709e-05
lq limnetic cs marine bc or allo allo_D 0.00578128976504057 2.16886404745205e-04 0.00148262001471389 6.09256846544978e-05
lq limnetic denmark marine bc ne allo allo_D 0.00204100921305292 7.51178627432646e-05 0.00105707463397063 -2.45171097645006e-06
lq limnetic geneva lake bc sl allo allo_D 0.0131373077545403 2.07231573151469e-04 -0.00594110495033516 -5.06978556427917e-05
lq limnetic geneva stream bc sl allo allo_D 0.0160334981348576 2.29165663177582e-04 -0.0083743739159916 -1.56307741638749e-04
lq limnetic hadsten lake bc ne allo allo_D 0.00531562047287076 1.20101032728422e-04 -8.35224932260181e-05 1.76267240796631e-04
lq limnetic hald lake bc ne allo allo_D 0.0055190188715992 1.05980688480151e-04 0.00112462754039429 -5.22598853827932e-05
lq limnetic japan japansea bc jp allo allo_D 0.00144748273453083 6.0204241599066e-05 3.51398472677161e-04 3.9406674909766e-05
lq limnetic japan marine bc jp allo allo_D 0.00208915102987039 8.9963274813233e-05 3.1005388216523e-04 1.12130906271148e-05
lq limnetic joes lake bc bc para para_D 0.00768093252050522 8.57737967101814e-05 0.00188938331746919 -2.06467121354028e-04
lq limnetic joes stream bc bc para para_D 0.0103505703737649 -1.2836787047719e-05 -4.776135015498e-04 -1.67850170925294e-04
lq limnetic litcampbell marine bc bc para para_D 0.0112053588882458 -1.19010013682085e-04 -0.00377193913126278 -1.72203299530593e-04
lq limnetic ln marine bc ns allo allo_D 0.00195449959682508 6.3098936405107e-05 4.56853786629991e-04 2.43753761200667e-05
lq limnetic mariager marine bc ne allo allo_D 0.00627191778905741 1.15309337917025e-04 5.04705201832646e-05 1.04277182526168e-04
lq limnetic mh marine bc ns allo allo_D 0.00208288456255184 8.87980165541586e-05 5.08293680575438e-04 5.45152800328996e-05
lq limnetic mh white bc ns allo allo_D 0.00199588051307593 6.86155482936656e-05 7.17938526258583e-04 6.46550381633606e-05
lq limnetic misty lake bc bc para para_D 0.00808755999457017 1.05743688039254e-05 0.00120429105590487 -2.20559881037522e-05
lq limnetic misty stream bc bc para para_D 0.00778135028121812 4.50129078400061e-05 0.00124265322044763 -1.91415576442709e-05
lq limnetic ms marine bc or allo allo_D 0.00538324976056229 8.13715040337654e-05 0.00548335750319035 -1.59598046772049e-04
lq limnetic mud lake bc al allo allo_D 0.0167249036476606 1.71774087097988e-06 -0.00612476208584589 7.94035870642127e-05
lq limnetic pcr lake bc or allo allo_D 0.00836042139937014 8.65054759573239e-05 -5.85971630070635e-04 -8.65071302301238e-05
lq limnetic pl lake bc or allo allo_D 0.00133624009878861 2.43797267594604e-04 0.00258201114873465 1.59051443710244e-05
lq limnetic rab marine bc al allo allo_D -9.46734401487172e-04 -4.83355274893862e-04 0.0274071688907334 -0.00106523419743191
lq limnetic rb stream bc or allo allo_D 0.0105477576080868 -1.67839389593038e-04 -0.00118704490908101 -6.65811697769225e-05
lq limnetic res marine bc al allo allo_D 0.0182991730516205 -9.94048451920086e-05 -0.00620609565078658 -7.47661349302487e-06
lq limnetic roberts lake bc bc para para_D 0.0111833113642469 -5.40457534843781e-05 -5.98606685419102e-04 -2.14611036301798e-04
lq limnetic roberts stream bc bc para para_D 0.0139044134697458 -1.20799617200005e-04 -0.00213911199895881 -2.14906217964118e-04
lq limnetic sj marine bc or allo allo_D 0.00736209746643998 9.73790106583352e-05 3.07995842998889e-04 5.78636615993788e-05
lq limnetic sk marine bc ns allo allo_D 0.00209817974712872 6.14748515892408e-05 4.26204029008671e-04 3.60381625067245e-05
lq limnetic sr marine bc ns allo allo_D 0.00203778565422411 6.62812765088834e-05 5.05819580533264e-04 3.02334181362739e-05
lq limnetic sr white bc ns allo allo_D 0.00188759302484559 6.04505755970935e-05 6.38994465857244e-04 2.08795173940376e-05
lq limnetic stl lake bc or allo allo_D -7.44132342494891e-04 3.82402407481172e-04 0.00467187841203263 4.99306777382418e-06
lq limnetic wc stream bc or allo allo_D 0.00652597003901907 2.10909118096123e-04 0.0015741553778472 -1.52899452905452e-05
mariager marine al marine ne ns allo allo_S 0.00638804534586687 4.39863331431889e-06 2.4746425980616e-04 -9.13952682490094e-05
mariager marine bea lake ne al allo allo_D 0.00373056823092661 4.53977771733261e-05 7.6766803911308e-05 -1.08047996987829e-04
mariager marine boot lake ne bc allo allo_D 0.00231816430862131 2.09133637241579e-05 1.97865285954897e-04 -3.01140723110781e-05
mariager marine boot stream ne bc allo allo_D 0.0021182642605269 2.01631348548896e-05 3.28574821779819e-04 -3.56951349241805e-05
mariager marine cl marine ne ns allo allo_S 0.00549601018642014 3.26031505743807e-05 0.00121395130318275 1.4505392267305e-05
mariager marine cl white ne ns allo allo_D 0.00606975774139198 -1.51125060075918e-05 0.00146409620192085 -1.87376052613852e-04
mariager marine constance lake ne sl allo allo_D 0.00245313746325698 8.4519247383964e-06 1.010932681962e-04 -3.25566397943613e-05
mariager marine constance stream ne sl allo allo_D 0.00252920992827886 8.87120866895068e-06 1.49495107977682e-04 -4.12214702896225e-05
mariager marine cp marine ne ns allo allo_S 0.00606971915573108 4.41796969151762e-06 -7.55135514489694e-06 -1.2375692467841e-04
mariager marine denmark marine ne ne para para_S 0.00378304455186311 9.56730362320314e-05 2.29233851531782e-04 -5.28683299636007e-05
mariager marine geneva lake ne sl allo allo_D 0.00264590941599915 6.93295415378466e-06 -8.94235342467146e-05 -4.54954264198033e-05
mariager marine geneva stream ne sl allo allo_D 0.00250798231011266 9.68143104183449e-06 -4.43121271023255e-05 -4.18923068840301e-05
mariager marine japan japansea ne jp allo allo_D 0.00147110742225645 5.1478317441968e-05 3.85515820001741e-04 8.59108465087432e-06
mariager marine japan marine ne jp allo allo_S 0.00225696018460385 8.38964594615599e-05 3.73974630279209e-04 -3.149617884991e-05
mariager marine joes lake ne bc allo allo_D 0.00237392806304823 4.03439785816378e-06 3.11539953143595e-05 -2.66021550071516e-05
mariager marine joes stream ne bc allo allo_D 0.00254707271486866 1.64689081540462e-06 -7.91399433081079e-05 -3.63686237635023e-05
mariager marine litcampbell marine ne bc allo allo_S 0.0063073870564342 3.50599582324969e-06 -0.00175839533367316 -8.11386322874947e-05
mariager marine ln marine ne ns allo allo_S 0.00630424807502744 1.15700851298875e-04 -1.36840137233394e-04 -1.21459059215322e-04
mariager marine mh marine ne ns allo allo_S 0.00265778679610964 1.8940406899886e-04 0.00577155365450453 -2.54805380235982e-05
mariager marine mh white ne ns allo allo_D 0.00828998671993129 -8.79690367488562e-05 0.00168580455239224 -2.32726620001607e-04
mariager marine misty lake ne bc allo allo_D 0.00249594018368809 3.74867782705975e-05 2.07173144289771e-04 -2.89331183165485e-05
mariager marine misty stream ne bc allo allo_D 0.0024957101559198 3.4650474232157e-05 2.69897193141098e-04 -3.1527437655212e-05
mariager marine mud lake ne al allo allo_D 0.00400045071724293 4.25454265722906e-05 -1.42760015885364e-04 -1.23259876374906e-04
mariager marine rab marine ne al allo allo_S 0.00631077389875605 -4.25956535146057e-05 -1.32143797794919e-05 -2.30012747055155e-04
mariager marine res marine ne al allo allo_S 0.00395209405288987 1.30338743307519e-05 2.27899791008444e-04 -1.38983900209416e-04
mariager marine roberts lake ne bc allo allo_D 0.00256504995290642 2.75597514204291e-05 3.77550705345927e-04 -2.90328773332474e-05
mariager marine roberts stream ne bc allo allo_D 0.00260199752019304 1.6080776098077e-05 1.84296934032672e-04 -3.40306502155556e-05
mariager marine sk marine ne ns allo allo_S 0.00574921854492608 5.91273472637694e-05 8.62581416921294e-04 -9.74600263273465e-05
mariager marine sr marine ne ns allo allo_S 0.0064667712493391 9.75273627487975e-06 9.1840734111901e-04 -1.45273982970767e-04
mariager marine sr white ne ns allo allo_D 0.00593644923356593 6.06277188889252e-06 7.70231007329438e-04 -1.42101097320414e-04
mh marine mh white ns ns para para_D 0.00123092536693398 5.71001756590115e-05 7.1733334731842e-04 -1.82092347878097e-05
mh marine sk marine ns ns para para_S 0.00133389648748745 6.47062015391196e-05 4.15932099135468e-04 -7.89741684805386e-06
mh marine sr marine ns ns para para_S 0.00124442639368037 6.46095889142281e-05 5.06012762304873e-04 -6.40849234550423e-06
mh marine sr white ns ns para para_D 0.00125489586788799 6.51107859898236e-05 4.66362515758764e-04 -4.14968478467978e-06
mh white sk marine ns ns para para_D 0.0012681949458222 5.30167330209573e-05 6.97263711262728e-04 -2.5906212008818e-05
mh white sr marine ns ns para para_D 0.00132366667382565 5.07828041311079e-05 6.48398916532304e-04 -2.23854514498816e-05
mh white sr white ns ns para para_S 0.00120086468676543 5.12125127265422e-05 7.70406804819469e-04 -2.02198738025365e-05
misty lake al marine bc ns allo allo_D 0.00459900817025914 3.03800406127656e-05 7.3981778968745e-04 4.73268054845715e-06
misty lake cl marine bc ns allo allo_D 0.00147975344852166 3.83878795999492e-05 0.00477975934926474 4.236899954752e-05
misty lake cl white bc ns allo allo_D 0.00448977511979175 6.31758980573068e-05 7.5931100579181e-04 1.77188271888689e-05
misty lake cp marine bc ns allo allo_D 0.0053417596827067 2.18554500591322e-05 -2.8297030633385e-04 -9.23178428310634e-05
misty lake ln marine bc ns allo allo_D 0.00578882801004148 1.17746969212677e-04 -6.63849383365405e-04 -6.13081710267126e-05
misty lake mh marine bc ns allo allo_D 0.00466104439995178 4.28074510152885e-05 6.10284632424995e-04 2.87219466606566e-04
misty lake mh white bc ns allo allo_D 0.00649860925643975 -1.49207659120257e-04 2.75000146895628e-04 1.34042177105663e-04
misty lake misty stream bc bc para para_D 0.00314948154168928 -9.53070417098863e-06 2.56508353757319e-04 -5.34772569513471e-05
misty lake roberts lake bc bc para para_S 0.00276817270909617 2.21112501997946e-06 3.1189553695321e-04 -4.37741916857365e-05
misty lake roberts stream bc bc para para_D 0.00270369451660808 -8.3082291842176e-06 2.60291120740264e-04 -5.03216046268906e-05
misty lake sk marine bc ns allo allo_D 0.00385576120698451 6.96364364858043e-05 8.59573606996794e-04 1.14198496547908e-04
misty lake sr marine bc ns allo allo_D 0.00496964070876362 -5.13936957248717e-06 4.4009300984573e-04 -2.51984934652092e-05
misty lake sr white bc ns allo allo_D 0.00494109343035066 8.21480993620246e-05 3.85722012776723e-04 -7.5366675430517e-05
misty stream al marine bc ns allo allo_D 0.00436388309860507 -1.22218756325229e-05 0.00162779620935638 -7.14989581122416e-05
misty stream cl marine bc ns allo allo_D 0.00171257809241875 -8.70033792454646e-06 0.00444899130265107 1.11270781393233e-04
misty stream cl white bc ns allo allo_D 0.00445877534530899 2.58719965082518e-07 0.00115518106142585 1.31776450179759e-05
misty stream cp marine bc ns allo allo_D 0.0052088724059449 6.42376380052369e-06 -5.2433450258203e-05 -9.2644181222746e-05
misty stream ln marine bc ns allo allo_D 0.00554547594899703 9.39194292371984e-05 -2.16532149026265e-04 -7.59882274389635e-05
misty stream mh marine bc ns allo allo_D 0.0044523517439064 7.47713738994344e-06 0.0010785458092117 2.90042540203758e-04
misty stream mh white bc ns allo allo_D 0.00566474622077228 -1.59282938504795e-04 0.00117055265998759 2.10055851207118e-04
misty stream roberts lake bc bc para para_D 0.00278255783544953 3.41629362538535e-06 3.78315906464124e-04 -5.36619286897778e-05
misty stream roberts stream bc bc para para_S 0.00265956840625458 -4.00065794952617e-06 3.27974385305668e-04 -5.43510154678184e-05
misty stream sk marine bc ns allo allo_D 0.00421590270881899 1.50650209686003e-05 0.00103933532674006 6.78947565872026e-05
misty stream sr marine bc ns allo allo_D 0.00465368156150146 -6.0122303888214e-05 0.00122062189355499 -4.13289193246672e-05
misty stream sr white bc ns allo allo_D 0.00502517468847884 -5.31994021368661e-06 6.44804965776542e-04 -7.6191452250816e-05
ms marine al marine or ns allo allo_S 0.00450907251654217 1.03482850413554e-04 9.31718023627383e-04 5.33145108392366e-05
ms marine bea lake or al allo allo_D 0.00325989211814993 2.52178641420998e-05 4.96089050595165e-04 -7.72254291167702e-05
ms marine boot lake or bc allo allo_D 0.0027221054312923 2.17163684199213e-05 1.64909615045124e-04 -4.16337063691018e-05
ms marine boot stream or bc allo allo_D 0.0024259523250278 2.01021761354412e-05 3.95374554859849e-04 -5.40220150349622e-05
ms marine cl marine or ns allo allo_S 0.00295789957559282 9.8197064188337e-05 0.00330360222487112 1.93169976988422e-05
ms marine cl white or ns allo allo_D 0.00431665590400896 1.05261296438234e-04 0.00164944721933261 -3.21087097854498e-05
ms marine constance lake or sl allo allo_D 0.00219278880043112 2.30292849394064e-05 1.96181264403827e-04 -3.38083001850922e-05
ms marine constance stream or sl allo allo_D 0.00223150504148255 1.80927226865547e-05 2.41721435459758e-04 -3.53455968363781e-05
ms marine cp marine or ns allo allo_S 0.00546700391953658 1.15097621192776e-04 -2.91411275438824e-04 -3.33818191536916e-05
ms marine denmark marine or ne allo allo_S 0.00177315380704368 1.29779889193998e-04 9.11316064961346e-04 2.19166133003139e-05
ms marine geneva lake or sl allo allo_D 0.00235851602922735 9.62543739855337e-06 4.54387391120529e-05 -3.55393794793381e-05
ms marine geneva stream or sl allo allo_D 0.00224558484901581 1.09718100916295e-05 1.3155078160469e-04 -3.88390475392509e-05
ms marine hadsten lake or ne allo allo_D 0.00251120351526278 3.02499894820094e-05 2.09473843128713e-04 -2.98841008644568e-05
ms marine hald lake or ne allo allo_D 0.00248318092739413 5.13029756870531e-05 3.62989034663336e-04 -3.08865440503254e-05
ms marine japan japansea or jp allo allo_D 0.00139055066259551 5.78548947037514e-05 2.51424521310526e-04 2.53934344012759e-05
ms marine japan marine or jp allo allo_S 0.00229510723775288 8.13994724614232e-05 4.1194209216644e-04 -1.33083375959806e-05
ms marine joes lake or bc allo allo_D 0.00262283908346219 3.66056519722074e-06 7.10440511045685e-05 -2.61887691190149e-05
ms marine joes stream or bc allo allo_D 0.0027369897129991 -1.07148607332503e-06 6.50593478223059e-06 -3.4029844548754e-05
ms marine litcampbell marine or bc allo allo_S 0.00932591005672251 7.70875358308032e-05 -0.00146889581121226 -3.62677963375162e-04
ms marine ln marine or ns allo allo_S 0.00624995493949809 1.45982222293959e-04 -9.47073072410394e-04 -7.22938925240721e-06
ms marine mariager marine or ne allo allo_S 0.00258736108814429 5.43799949217067e-05 3.69023558258188e-04 -3.08205512846497e-05
ms marine mh marine or ns allo allo_S 0.00407536373113797 8.63947393879558e-05 0.00231481464757388 2.00536312618893e-04
ms marine mh white or ns allo allo_D 0.00793324051841567 -6.8377638665236e-05 -0.00126174144809618 1.45020371985357e-04
ms marine misty lake or bc allo allo_D 0.00280309129713283 3.98237378341025e-05 3.39505263446248e-04 -4.11845764075476e-05
ms marine misty stream or bc allo allo_D 0.00288898090367818 4.4183919753398e-05 2.92804944291636e-04 -4.91132409390108e-05
ms marine mud lake or al allo allo_D 0.00359225899096798 3.44155502354268e-05 6.25099686795692e-05 -7.42593076006529e-05
ms marine pcr lake or or para para_D 0.00325946301981043 2.72534043526763e-05 1.56254263034282e-04 -7.46627230714071e-06
ms marine pl lake or or para para_D 0.0016045192896041 6.70132930369829e-05 3.91727923057118e-04 -1.91672867404906e-05
ms marine rab marine or al allo allo_S 0.00446286406989183 3.40286031916449e-05 7.66860602377238e-05 -1.26336169238408e-04
ms marine rb stream or or para para_D 0.0028011219981539 2.11232915672589e-05 3.01311616014562e-04 -2.4744858764053e-05
ms marine res marine or al allo allo_S 0.00354136173754644 3.22808681905791e-05 3.26356054933426e-04 -9.29819279573644e-05
ms marine roberts lake or bc allo allo_D 0.00302781596792966 2.19328792593596e-05 3.34550138370738e-04 -2.85756621397378e-05
ms marine roberts stream or bc allo allo_D 0.00309834430341773 1.30002188158404e-05 1.10220751584347e-04 -4.13556798790061e-05
ms marine sj marine or or para para_S 0.00336286517942854 2.89208271516113e-05 2.69072754729298e-04 -2.1794909547346e-05
ms marine sk marine or ns allo allo_S 0.00482627080218578 1.47999864785761e-04 9.80418761326934e-04 2.39146244748028e-06
ms marine sr marine or ns allo allo_S 0.00563928551596211 3.11226652992171e-05 5.31751966975558e-04 -3.39519040810066e-05
ms marine sr white or ns allo allo_D 0.00539168763112973 1.19354765377775e-04 6.16686046658383e-04 -5.04084151890408e-05
ms marine stl lake or or para para_D 0.00164502756737209 7.72161144530698e-05 4.71268981592152e-04 -2.479812612958e-05
ms marine wc stream or or para para_D 0.00330916049996283 2.06118971699928e-05 2.5836842049343e-04 -1.32432587340158e-05
mud lake al marine al ns allo allo_D 0.00959228679563613 8.99913806284086e-05 -0.00132847010962412 -4.53168650635577e-04
mud lake boot lake al bc allo allo_S 0.00349284856639634 -1.76920240844168e-05 2.81700876147807e-07 -8.26657209129013e-05
mud lake boot stream al bc allo allo_D 0.00324517347178399 -1.43402854341264e-05 1.56517390877951e-04 -7.37279098862623e-05
mud lake cl marine al ns allo allo_D 0.0128826850388436 7.86381916768834e-05 -0.00188935084971754 -7.01693685598814e-04
mud lake cl white al ns allo allo_D 0.00787883116658764 1.18282186007437e-06 0.00129124104718453 -5.32001481048884e-04
mud lake constance lake al sl allo allo_S 0.00279490814041207 2.50191102105498e-07 -1.57546802861953e-05 -6.46702448873298e-05
mud lake constance stream al sl allo allo_D 0.0027327770041323 -4.27878545457449e-06 9.699493272222e-05 -6.21188361571682e-05
mud lake cp marine al ns allo allo_D 0.0105528547435741 -3.20920554174958e-05 -0.00229119117748521 -3.95996848874284e-04
mud lake denmark marine al ne allo allo_D 0.00369966904518474 1.51994662551972e-04 5.46918966225468e-04 -1.38790599389345e-04
mud lake geneva lake al sl allo allo_S 0.00305448690254713 -1.40932448808693e-05 -2.18475568943839e-04 -7.53922607603873e-05
mud lake geneva stream al sl allo allo_D 0.0030124031582102 -1.46253063689197e-05 -2.42815072392579e-04 -7.84781474694347e-05
mud lake japan japansea al jp allo allo_D 0.00202706491615933 4.86307352721596e-05 3.95409817743568e-05 -6.92422877076369e-06
mud lake japan marine al jp allo allo_D 0.00320980579982577 7.46151841732705e-05 1.35828858535187e-04 -8.45535846223706e-05
mud lake joes lake al bc allo allo_S 0.00338223589819555 -3.44572761885369e-05 -1.49303233292548e-04 -6.00055457528759e-05
mud lake joes stream al bc allo allo_D 0.0036943408110781 -4.6758885932194e-05 -3.73069252622049e-04 -7.01446631373555e-05
mud lake litcampbell marine al bc allo allo_D 0.0139042568998301 -1.88181504973159e-04 -0.00291618476711847 -5.29158399456293e-04
mud lake ln marine al ns allo allo_D 0.0126132960054188 2.45334350188842e-05 -0.00307973027496566 -6.48168195514536e-04
mud lake mh marine al ns allo allo_D 0.0125706734051416 -1.3366861703194e-04 -0.00169851559703343 -3.53613585281351e-04
mud lake mh white al ns allo allo_D 0.0154695220474088 -2.17470672292522e-06 -0.00282423799589115 -6.15195502816108e-04
mud lake misty lake al bc allo allo_S 0.00362657415720027 -5.37465644574848e-06 1.31418411879539e-05 -7.88528341850522e-05
mud lake misty stream al bc allo allo_D 0.00360565098792371 -1.69405859964451e-07 1.37111811649086e-05 -7.80234866343953e-05
mud lake rab marine al al para para_D 0.00461043570844612 -3.50857735710192e-06 -2.96320108925818e-04 -9.453508798167e-05
mud lake res marine al al para para_D 0.00375917143735605 9.44005290242256e-06 -1.29152291803718e-04 -7.68789335487887e-05
mud lake roberts lake al bc allo allo_S 0.00394967512710052 1.67840859385731e-06 -1.72438810563798e-04 -7.93727969921396e-05
mud lake roberts stream al bc allo allo_D 0.00401913853877459 -1.80908069551957e-05 -3.35266618747543e-04 -8.38387684544461e-05
mud lake sk marine al ns allo allo_D 0.0117983364174643 1.07747054639761e-04 -0.00149968860528494 -6.26647366759366e-04
mud lake sr marine al ns allo allo_D 0.0120841831177937 4.42888607443936e-05 -0.00210697430179748 -6.40107314765686e-04
mud lake sr white al ns allo allo_D 0.0101735597926068 4.10423741490684e-06 -7.17181405840282e-04 -5.77687716725452e-04
pax benthic al marine bc ns allo allo_D 9.32528053093843e-04 7.52747434103478e-05 6.05770561279958e-04 -1.45962543124902e-05
pax benthic bea lake bc al allo allo_D 0.00776523515571621 1.1046399632492e-04 -1.24930411551849e-04 -2.74631932544327e-04
pax benthic boot lake bc bc para para_D 0.00460381166205283 1.58585497275785e-04 3.53714439217211e-04 -9.05067999964194e-05
pax benthic boot stream bc bc para para_D 0.00469668058543729 4.75964589182728e-05 8.76529400225957e-04 -1.02077556231983e-04
pax benthic cl marine bc ns allo allo_D 0.00101323364297745 8.39282953601338e-05 5.68062785806413e-04 -1.02440980865688e-05
pax benthic cl white bc ns allo allo_D 0.0010031055818875 7.54453832320649e-05 5.44893258116378e-04 -1.53744580599647e-05
pax benthic constance lake bc sl allo allo_D 0.00336587325288042 8.47267935594105e-05 1.5915649023397e-04 1.83997253323758e-05
pax benthic constance stream bc sl allo allo_D 0.00347977220018616 1.10120500653345e-04 1.59181308221108e-04 1.12446197840225e-05
pax benthic cp marine bc ns allo allo_D 0.00101902829603406 7.32988822125043e-05 4.61779898985082e-04 -8.94762829893659e-06
pax benthic cr stream bc or allo allo_D 0.00232342306975178 1.63994834896528e-04 5.9435333150035e-04 -4.3255533013029e-05
pax benthic cs marine bc or allo allo_D 0.00496415130674225 9.8224061650499e-05 -2.40441490669275e-04 -1.65923728651502e-05
pax benthic denmark marine bc ne allo allo_D 9.4335281718959e-04 5.72966689463616e-05 6.8247129203508e-04 -1.09678971858405e-05
pax benthic geneva lake bc sl allo allo_D 0.00339746893443211 1.10910254894818e-04 -2.95111381709667e-04 7.45294088514924e-05
pax benthic geneva stream bc sl allo allo_D 0.00355494120737268 1.27727532455282e-04 -2.73358692310664e-04 5.59911284546277e-05
pax benthic hadsten lake bc ne allo allo_D 0.00299552824216363 1.32049703958298e-04 3.73799695729703e-04 -3.70973214331506e-05
pax benthic hald lake bc ne allo allo_D 0.0028721979440517 1.10284940420032e-04 8.5679306520074e-04 -5.15092934315419e-05
pax benthic japan japansea bc jp allo allo_D 0.00102108602019567 7.45493934421863e-05 4.17263614741862e-04 2.03695234645845e-05
pax benthic japan marine bc jp allo allo_D 9.20510859339473e-04 1.16672227986025e-04 6.90956960349306e-04 7.33673120284011e-06
pax benthic joes lake bc bc para para_D 0.00473426845218217 6.22737739749926e-05 2.59420322834207e-04 -6.13838749337328e-05
