pop1	ecotype1	pop2	ecotype2	geography	ecology	intercept	recomb_rate	ds	gene_count	linear_model_warning	n_windows_dxy	n_windows_fst	group	reg1	reg2	geography2	group2
hald	lake	mh	marine	allo	D	0.00116748188232108	0.000261904583591777	0.00724287511696202	-0.000162247757861889	NA	0	124	allo_D	ne	ns	allo	allo_D
hald	lake	mh	white	allo	D	0.00556853745074013	9.90869478053016e-05	0.00356911458952212	-0.00031185989952342	NA	0	91	allo_D	ne	ns	allo	allo_D
hald	lake	misty	lake	allo	S	0.00230637219842456	2.693013556898e-05	0.00033908925186943	-3.32609672968376e-05	NA	557	2495	allo_S	ne	bc	allo	allo_S
hald	lake	misty	stream	allo	D	0.00236228463816655	2.63791714245641e-05	0.000305658830570892	-3.09431759334816e-05	NA	561	2484	allo_D	ne	bc	allo	allo_D
hald	lake	mud	lake	allo	S	0.00384954952850509	4.12042189535523e-05	-0.000105202298918898	-0.000132061390199443	NA	60	1823	allo_S	ne	al	allo	allo_S
hald	lake	rab	marine	allo	D	0.00537093560754508	-1.70117463703394e-05	0.0010866384403076	-0.000256055072648159	NA	0	490	allo_D	ne	al	allo	allo_D
hald	lake	res	marine	allo	D	0.00395242298797387	1.11265391601781e-05	0.0001419211407787	-0.000155834123564942	NA	47	1508	allo_D	ne	al	allo	allo_D
hald	lake	roberts	lake	allo	S	0.00250747124174205	2.12664998786792e-05	0.000360117872398068	-3.39308753749766e-05	NA	556	2552	allo_S	ne	bc	allo	allo_S
hald	lake	roberts	stream	allo	D	0.00246354841138138	7.73601571664944e-06	0.000277759271490079	-4.02641313774096e-05	NA	542	2451	allo_D	ne	bc	allo	allo_D
hald	lake	sk	marine	allo	D	0.00470591059506622	7.33580857842401e-05	0.00103643001821591	-3.00454293975956e-05	NA	0	184	allo_D	ne	ns	allo	allo_D
hald	lake	sr	marine	allo	D	0.00520972995095957	6.59566025552955e-05	0.0010155930267372	-7.19402251300384e-05	NA	0	219	allo_D	ne	ns	allo	allo_D
hald	lake	sr	white	allo	D	0.00502817189497835	2.58158517352317e-05	0.00103632295183791	-9.37281193193514e-05	NA	1	237	allo_D	ne	ns	allo	allo_D
japan	japansea	al	marine	allo	D	0.00109631777330857	7.24679028515886e-05	0.000294173691456998	3.2173155066725e-05	NA	3420	3796	allo_D	jp	ns	allo	allo_D
japan	japansea	boot	lake	allo	D	0.00114004184152414	2.90954487925861e-05	0.000291127977760203	1.94428499619815e-05	NA	963	3084	allo_D	jp	bc	allo	allo_D
japan	japansea	boot	stream	allo	D	0.0011779100106377	2.30300998257803e-05	0.000453771741132225	1.06928714253303e-05	NA	821	3080	allo_D	jp	bc	allo	allo_D
japan	japansea	cl	marine	allo	D	0.00107517859757133	7.5691727535573e-05	0.000321618318423975	3.41294337970075e-05	NA	3048	3725	allo_D	jp	ns	allo	allo_D
japan	japansea	cl	white	allo	D	0.00107161774349895	7.33024408090133e-05	0.000368397886076694	2.42320097989534e-05	NA	3421	3798	allo_D	jp	ns	allo	allo_D
japan	japansea	constance	lake	allo	D	0.0010211350396318	2.79121843823687e-05	0.000250739563385747	1.60366747342316e-05	NA	983	3076	allo_D	jp	sl	allo	allo_D
japan	japansea	constance	stream	allo	D	0.00108009631389013	2.93363797213728e-05	0.000248712302432507	1.03609094214753e-05	NA	995	3092	allo_D	jp	sl	allo	allo_D
japan	japansea	cp	marine	allo	D	0.00112992334627584	7.43629958778833e-05	0.000216872716574636	2.93907260856017e-05	NA	3660	3838	allo_D	jp	ns	allo	allo_D
japan	japansea	denmark	marine	allo	D	0.00122098530318934	6.70908992291385e-05	0.000317566572273129	3.73967361319554e-05	NA	3690	3847	allo_D	jp	ne	allo	allo_D
japan	japansea	geneva	lake	allo	D	0.00122413608605734	1.85583610975029e-05	2.95812705251353e-05	3.76028684251823e-06	NA	993	3050	allo_D	jp	sl	allo	allo_D
japan	japansea	geneva	stream	allo	D	0.00110222412984576	1.78879094781934e-05	0.000118870051930336	5.37369288334286e-06	NA	1005	3046	allo_D	jp	sl	allo	allo_D
japan	japansea	joes	lake	allo	D	0.00136118132648442	6.05308774413234e-06	1.92351520257157e-05	2.46510199244719e-05	NA	957	3076	allo_D	jp	bc	allo	allo_D
japan	japansea	joes	stream	allo	D	0.0014326221459239	7.52833598248764e-06	-5.75913026508576e-06	1.99580899239324e-05	NA	904	3068	allo_D	jp	bc	allo	allo_D
japan	japansea	litcampbell	marine	allo	D	0.00331140044030315	2.11669621165219e-06	-0.000544588306629567	-7.01542705021344e-05	NA	234	1032	allo_D	jp	bc	allo	allo_D
japan	japansea	ln	marine	allo	D	0.00114850813029638	6.58128153997143e-05	0.000268145162396968	2.41865715173049e-05	NA	3526	3814	allo_D	jp	ns	allo	allo_D
japan	japansea	mh	marine	allo	D	0.0010775516238924	7.24832714639365e-05	0.000384866906631753	3.19923562867224e-05	NA	2770	3661	allo_D	jp	ns	allo	allo_D
japan	japansea	mh	white	allo	D	0.000940069923447184	5.79539955336056e-05	0.000566662347376207	2.67472859958098e-05	NA	2227	3511	allo_D	jp	ns	allo	allo_D
japan	japansea	misty	lake	allo	D	0.00140123814482004	4.1726777754027e-05	0.000228248442157436	2.46004149598046e-05	NA	1015	3174	allo_D	jp	bc	allo	allo_D
japan	japansea	misty	stream	allo	D	0.00140381179970644	3.81661459474211e-05	0.00028127076501525	2.00301054392823e-05	NA	1011	3171	allo_D	jp	bc	allo	allo_D
japan	japansea	roberts	lake	allo	D	0.0016516960501757	3.15203618641901e-05	0.000195847467069105	2.5074177928508e-05	NA	1027	3204	allo_D	jp	bc	allo	allo_D
japan	japansea	roberts	stream	allo	D	0.00164423630764912	2.37239731915791e-05	0.000151745095583209	1.66876189419182e-05	NA	1003	3179	allo_D	jp	bc	allo	allo_D
japan	japansea	sk	marine	allo	D	0.00109690106103337	6.56765810770051e-05	0.000340855511120357	2.67173330143733e-05	NA	3228	3764	allo_D	jp	ns	allo	allo_D
japan	japansea	sr	marine	allo	D	0.00104960248910856	7.21998553485113e-05	0.00035596382073005	3.28242345433405e-05	NA	3300	3774	allo_D	jp	ns	allo	allo_D
japan	japansea	sr	white	allo	D	0.00107010418013705	7.29955058027606e-05	0.000345467764254798	2.48434883371143e-05	NA	3433	3793	allo_D	jp	ns	allo	allo_D
japan	marine	al	marine	allo	S	0.000975996847107543	9.79195293757865e-05	0.000650949487268927	1.09903248363252e-05	NA	3297	3552	allo_S	jp	ns	allo	allo_S
japan	marine	boot	lake	allo	D	0.00197762894069881	3.20609926816543e-05	0.000448651147004689	-2.86282290199827e-05	NA	900	2321	allo_D	jp	bc	allo	allo_D
japan	marine	boot	stream	allo	D	0.00176550894837082	4.33708890881426e-05	0.000623255202941841	-3.21389160656723e-05	NA	793	2408	allo_D	jp	bc	allo	allo_D
japan	marine	cl	marine	allo	S	0.0010109093754986	9.73088755836226e-05	0.000649809806551928	1.41575188185475e-05	NA	2909	3359	allo_S	jp	ns	allo	allo_S
japan	marine	cl	white	allo	D	0.00106274561458933	9.413962319677e-05	0.000613965022009393	1.8175145228315e-06	NA	3310	3568	allo_D	jp	ns	allo	allo_D
japan	marine	constance	lake	allo	D	0.00160431145357835	3.45158180027481e-05	0.000458685152504848	-1.98358406423561e-05	NA	906	2279	allo_D	jp	sl	allo	allo_D
japan	marine	constance	stream	allo	D	0.00168060776625785	3.42610269621284e-05	0.000408104001253838	-1.3517847127512e-05	NA	928	2311	allo_D	jp	sl	allo	allo_D
japan	marine	cp	marine	allo	S	0.00109767374397115	0.000101335973878649	0.00048328160869932	8.74662519116765e-06	NA	3583	3695	allo_S	jp	ns	allo	allo_S
japan	marine	denmark	marine	allo	S	0.00106166122547651	8.55325102441593e-05	0.000463544300375764	1.26847774901013e-05	NA	3563	3677	allo_S	jp	ne	allo	allo_S
japan	marine	geneva	lake	allo	D	0.00171428552732837	2.47732331165553e-05	0.000279992637331596	-1.57611990445976e-05	NA	912	2191	allo_D	jp	sl	allo	allo_D
japan	marine	geneva	stream	allo	D	0.00171355349606929	2.2465034551908e-05	0.000267555767666369	-2.13880260593957e-05	NA	912	2182	allo_D	jp	sl	allo	allo_D
japan	marine	japan	japansea	allo	D	0.00133163324395266	0.000108109108746459	0.000517090405442723	4.01096675125473e-05	NA	3857	3866	allo_D	jp	jp	para	para_D
japan	marine	joes	lake	allo	D	0.0018891957464233	2.31268239359188e-05	0.000277145459802095	-9.84190587276948e-06	NA	894	2392	allo_D	jp	bc	allo	allo_D
japan	marine	joes	stream	allo	D	0.00193990692576184	2.27271892088723e-05	0.000262452332121817	-1.28304384681802e-05	NA	842	2381	allo_D	jp	bc	allo	allo_D
japan	marine	litcampbell	marine	allo	S	0.00445519003538657	-5.01098064985591e-05	-0.00072911495921773	-0.000105013910890299	NA	213	529	allo_S	jp	bc	allo	allo_S
japan	marine	ln	marine	allo	S	0.00105714126831154	8.93204194690032e-05	0.000596433515249819	1.75463121653942e-06	NA	3424	3608	allo_S	jp	ns	allo	allo_S
japan	marine	mh	marine	allo	S	0.00108655436088909	9.78390393448914e-05	0.000632479894505436	1.4640533249758e-05	NA	2622	3216	allo_S	jp	ns	allo	allo_S
japan	marine	mh	white	allo	D	0.00102974588876552	7.88647483415088e-05	0.000829652581417237	4.54234679706913e-06	NA	2057	2860	allo_D	jp	ns	allo	allo_D
japan	marine	misty	lake	allo	D	0.00204772119271078	6.19805067244537e-05	0.000435822427865187	-1.37941169624137e-05	NA	982	2599	allo_D	jp	bc	allo	allo_D
japan	marine	misty	stream	allo	D	0.00205481266741544	5.95928839587751e-05	0.000454819291838567	-1.53377590391636e-05	NA	975	2608	allo_D	jp	bc	allo	allo_D
japan	marine	roberts	lake	allo	D	0.00224022251408174	5.1678845988412e-05	0.000459099871804247	-6.79935996700317e-06	NA	1007	2686	allo_D	jp	bc	allo	allo_D
japan	marine	roberts	stream	allo	D	0.00221608290264764	4.13469918580634e-05	0.00038918178007389	-1.14875274032783e-05	NA	967	2579	allo_D	jp	bc	allo	allo_D
japan	marine	sk	marine	allo	S	0.00109362054416379	8.64878375574813e-05	0.000588777325966375	4.23170024585523e-06	NA	3084	3451	allo_S	jp	ns	allo	allo_S
japan	marine	sr	marine	allo	S	0.00101620218109999	9.62511996565151e-05	0.00063055238632982	1.02035832879997e-05	NA	3176	3495	allo_S	jp	ns	allo	allo_S
japan	marine	sr	white	allo	D	0.00102475316658629	9.76094977546863e-05	0.000612447309252385	4.57694699279661e-06	NA	3307	3552	allo_D	jp	ns	allo	allo_D
joes	lake	al	marine	allo	D	0.00492284361118271	-3.9933765463127e-05	0.000261965811053236	6.51169376194089e-05	NA	0	201	allo_D	bc	ns	allo	allo_D
joes	lake	cl	marine	allo	D	0.00318485902977052	-5.82393827764944e-05	0.00257096199354587	0.000113683068283116	NA	0	136	allo_D	bc	ns	allo	allo_D
joes	lake	cl	white	allo	D	0.00410814706567376	-7.64923979388522e-05	0.00123933448950495	3.72875080965258e-05	NA	0	212	allo_D	bc	ns	allo	allo_D
joes	lake	cp	marine	allo	D	0.00506758543603235	-6.54144137553438e-06	-0.00039739568551557	-6.99430282235063e-05	NA	1	378	allo_D	bc	ns	allo	allo_D
joes	lake	joes	stream	para	D	0.00312411521514535	-6.55942696660747e-05	-1.66997362611321e-05	-4.48609866984134e-05	NA	556	1269	para_D	bc	bc	para	para_D
joes	lake	ln	marine	allo	D	0.00482477038295121	-2.74931037889634e-05	-6.94740309182355e-05	7.43008200092283e-05	NA	1	232	allo_D	bc	ns	allo	allo_D
joes	lake	mh	marine	allo	D	0.00243324103431882	-6.89270868985887e-05	0.00352026524373255	0.000169098618537481	NA	0	103	allo_D	bc	ns	allo	allo_D
joes	lake	mh	white	allo	D	0.00684595733784107	-0.000240115314437346	-0.00101259074588745	0.000223383516960997	NA	0	79	allo_D	bc	ns	allo	allo_D
joes	lake	misty	lake	allo	S	0.00264790871654659	-2.535044816062e-05	-3.37917484016118e-05	-4.29006761687772e-05	NA	807	2007	allo_S	bc	bc	para	para_S
joes	lake	misty	stream	allo	D	0.00260133436903343	-2.19144723006701e-05	6.17297564969991e-05	-4.68267811887135e-05	NA	804	1984	allo_D	bc	bc	para	para_D
joes	lake	roberts	lake	allo	S	0.00265723407533035	-2.74181372916734e-05	8.88885263516024e-06	-3.12831922847829e-05	NA	846	2124	allo_S	bc	bc	para	para_S
joes	lake	roberts	stream	allo	D	0.00265606737800788	-3.70292996730662e-05	-2.45838073300606e-05	-4.78501984944555e-05	NA	793	2011	allo_D	bc	bc	para	para_D
joes	lake	sk	marine	allo	D	0.00366830089371153	-2.89783761976726e-05	0.00106231942815762	0.000136420020446158	NA	0	161	allo_D	bc	ns	allo	allo_D
joes	lake	sr	marine	allo	D	0.00463115692412758	-9.13095169852378e-05	0.000501463423872831	0.000107924555099672	NA	0	173	allo_D	bc	ns	allo	allo_D
joes	lake	sr	white	allo	D	0.00472395492572424	-0.000124831487911376	0.000806509568886566	1.01303560696228e-05	NA	0	211	allo_D	bc	ns	allo	allo_D
joes	stream	al	marine	allo	D	0.00430394128767117	-2.80648941279276e-06	0.000672558310662951	0.000120250141380016	NA	0	200	allo_D	bc	ns	allo	allo_D
joes	stream	cl	marine	allo	D	0.00367003024006769	3.72407724799669e-05	0.0014754587119436	0.000215635149241373	NA	0	137	allo_D	bc	ns	allo	allo_D
joes	stream	cl	white	allo	D	0.00379792561581287	-2.34490292647427e-06	0.00119247526558982	9.53933089338271e-05	NA	0	209	allo_D	bc	ns	allo	allo_D
joes	stream	cp	marine	allo	D	0.00567747568053831	-9.99516684110756e-06	-0.00116697481985982	-1.19175847607409e-05	NA	1	375	allo_D	bc	ns	allo	allo_D
joes	stream	ln	marine	allo	D	0.00473053944500809	1.82256353755033e-05	-0.000204962204249636	0.000113247447342672	NA	1	234	allo_D	bc	ns	allo	allo_D
joes	stream	mh	marine	allo	D	0.00228851420717017	0.000116259568209527	0.00299659507703826	0.00022461678730098	NA	0	104	allo_D	bc	ns	allo	allo_D
joes	stream	mh	white	allo	D	0.00241359591711316	-0.000126242688387002	0.00394254263413695	0.000221474922657244	NA	0	80	allo_D	bc	ns	allo	allo_D
joes	stream	misty	lake	allo	D	0.00266272325929659	-2.71049968370167e-05	-2.02462454346779e-05	-4.57417428882921e-05	NA	763	1989	allo_D	bc	bc	para	para_D
joes	stream	misty	stream	allo	S	0.00266468903787971	-2.27313717849904e-05	2.07178673576314e-05	-5.2140028046418e-05	NA	764	1983	allo_S	bc	bc	para	para_S
joes	stream	roberts	lake	allo	D	0.00276606461032117	-3.28077913406946e-05	-3.79241959161899e-05	-3.70161074156677e-05	NA	804	2122	allo_D	bc	bc	para	para_D
joes	stream	roberts	stream	allo	S	0.00278745296288485	-4.04939953653174e-05	-8.95539562659734e-05	-5.33024729512321e-05	NA	764	1981	allo_S	bc	bc	para	para_S
joes	stream	sk	marine	allo	D	0.00384739511441763	3.19283822094899e-05	0.000671904169615458	0.000216743878911342	NA	0	160	allo_D	bc	ns	allo	allo_D
joes	stream	sr	marine	allo	D	0.00491235308118322	-5.22256367739324e-05	3.07472810049028e-05	0.000139868434046466	NA	0	174	allo_D	bc	ns	allo	allo_D
joes	stream	sr	white	allo	D	0.00450926328918138	-9.61655541756793e-05	0.000676880279568838	9.20255857503932e-05	NA	0	203	allo_D	bc	ns	allo	allo_D
litcampbell	marine	al	marine	allo	S	0.00469808180560051	-7.4923970654869e-05	-0.00120907806529735	4.13680185240592e-05	NA	23	153	allo_S	bc	ns	allo	allo_S
litcampbell	marine	boot	lake	allo	D	0.00627328956795232	-1.60364928024683e-05	-0.000975688588128086	-0.000221393117830079	NA	0	54	allo_D	bc	bc	para	para_D
litcampbell	marine	boot	stream	allo	D	0.00427760188778639	-2.75238270627898e-05	0.000596582720091711	-6.63995669547491e-05	NA	0	50	allo_D	bc	bc	para	para_D
litcampbell	marine	cl	marine	allo	S	0.00601686249109983	-0.000102478249384544	-0.00181990358920039	-1.30831167175781e-05	NA	10	114	allo_S	bc	ns	allo	allo_S
litcampbell	marine	cl	white	allo	D	0.00697873872319374	-9.61710589881203e-05	-0.00235799343532723	-9.21772040900289e-05	NA	24	148	allo_D	bc	ns	allo	allo_D
litcampbell	marine	constance	lake	allo	D	0.00656652271447044	1.87263385931876e-05	-0.00128684137142582	-0.000212629942762563	NA	1	43	allo_D	bc	sl	allo	allo_D
litcampbell	marine	constance	stream	allo	D	0.00765381001369649	-6.85386456101533e-05	-0.00176382478488817	-0.000244258541666567	NA	1	44	allo_D	bc	sl	allo	allo_D
litcampbell	marine	cp	marine	allo	S	0.00435878287720425	-6.33081387614088e-05	-0.00144143936158872	9.0982052118702e-07	NA	51	192	allo_S	bc	ns	allo	allo_S
litcampbell	marine	geneva	lake	allo	D	0.00443330037723098	1.58663770218413e-05	0.000294420421209203	-0.000137650918255022	NA	1	44	allo_D	bc	sl	allo	allo_D
litcampbell	marine	geneva	stream	allo	D	0.00352000428258196	1.53390638370947e-06	0.000604859268569725	-5.54062364310422e-05	NA	1	48	allo_D	bc	sl	allo	allo_D
litcampbell	marine	joes	lake	allo	D	0.00642742668817078	8.32687862584569e-05	-0.00114923013599411	-0.000228794622023048	NA	0	53	allo_D	bc	bc	para	para_D
litcampbell	marine	joes	stream	allo	D	0.00767305932771502	1.87605750060011e-05	-0.00243626045887729	-0.000189131240628653	NA	0	50	allo_D	bc	bc	para	para_D
litcampbell	marine	ln	marine	allo	S	0.00549122375677699	-4.31974766220296e-05	-0.00214217327761527	8.65560136689306e-06	NA	34	163	allo_S	bc	ns	allo	allo_S
litcampbell	marine	mh	marine	allo	S	0.00744556659901494	-0.000152873379575873	-0.00167923989274332	-0.000149061594876377	NA	5	100	allo_S	bc	ns	allo	allo_S
litcampbell	marine	mh	white	allo	D	0.0089482427877174	-0.000218382109896534	-0.00247846854716945	-0.000154009083218699	NA	1	71	allo_D	bc	ns	allo	allo_D
litcampbell	marine	misty	lake	allo	D	0.00621018052159377	7.70948583500629e-05	-0.00023486013309185	-0.000237162386850183	NA	0	75	allo_D	bc	bc	para	para_D
litcampbell	marine	misty	stream	allo	D	0.00464345817660415	0.000144252466730225	-0.000201549254920349	-0.000135610630857911	NA	0	73	allo_D	bc	bc	para	para_D
litcampbell	marine	roberts	lake	allo	D	0.00544714774565067	1.67066669834051e-05	-0.000996706787490564	4.3251339354742e-05	NA	0	73	allo_D	bc	bc	para	para_D
litcampbell	marine	roberts	stream	allo	D	0.00758504337683101	-3.54450055742616e-05	-0.00146784574822377	-0.000270709054933191	NA	0	56	allo_D	bc	bc	para	para_D
litcampbell	marine	sk	marine	allo	S	0.0053903771820407	-9.8772076922191e-05	-0.00163183737475231	8.03291241700421e-05	NA	16	117	allo_S	bc	ns	allo	allo_S
litcampbell	marine	sr	marine	allo	S	0.00446826975802197	-0.00015999894637394	-0.000547498508099046	0.000132325067070765	NA	20	135	allo_S	bc	ns	allo	allo_S
litcampbell	marine	sr	white	allo	D	0.00596198137639788	-0.000115428356821038	-0.00175460341340013	-4.86789106768943e-05	NA	27	157	allo_D	bc	ns	allo	allo_D
ln	marine	mh	marine	allo	S	0.00133925463665109	6.46165414865263e-05	0.00042024258756512	-8.41894380047571e-06	NA	2233	2566	allo_S	ns	ns	para	para_S
ln	marine	mh	white	allo	D	0.00125717115010231	5.06558007684628e-05	0.000689668899762495	-1.6827733621158e-05	NA	1710	2162	allo_D	ns	ns	para	para_D
ln	marine	sk	marine	para	S	0.00132484049476834	5.67239105072798e-05	0.000342097540037072	-1.00988126336245e-05	NA	2709	2926	para_S	ns	ns	para	para_S
ln	marine	sr	marine	allo	S	0.00125579304799953	6.46937932923916e-05	0.000378547181927133	-1.09842406654679e-05	NA	2831	3038	allo_S	ns	ns	para	para_S
ln	marine	sr	white	allo	D	0.00124759891191883	6.55463457059003e-05	0.000319673616230921	-6.63869725241593e-06	NA	2981	3150	allo_D	ns	ns	para	para_D
lq	benthic	al	marine	allo	D	0.00124216463550959	7.48570706280431e-05	0.000588077338611323	-9.0913386046419e-06	NA	1212	2384	allo_D	bc	ns	allo	allo_D
lq	benthic	bea	lake	allo	D	0.0104460315720961	8.26500301824598e-05	-0.0026668505612954	3.42659628638169e-05	NA	0	221	allo_D	bc	al	allo	allo_D
lq	benthic	boot	lake	allo	D	0.0067880820016762	0.000132391024657663	-0.000417274828941471	-9.78241355069748e-05	NA	0	302	allo_D	bc	bc	para	para_D
lq	benthic	boot	stream	allo	D	0.00728308436023768	8.54978413189828e-05	-0.000862789739715219	-7.75006392208075e-05	NA	0	281	allo_D	bc	bc	para	para_D
lq	benthic	cl	marine	allo	D	0.0013452853457121	8.43013524889514e-05	0.000570131523118612	-4.21520136552416e-06	NA	846	2084	allo_D	bc	ns	allo	allo_D
lq	benthic	cl	white	allo	D	0.00130489229667741	7.98652031832041e-05	0.000530619516492054	-1.01022659582927e-05	NA	1216	2370	allo_D	bc	ns	allo	allo_D
lq	benthic	constance	lake	allo	D	0.00648852264785452	0.000104913389036646	-0.00183671030686024	-8.60010375046896e-06	NA	1	326	allo_D	bc	sl	allo	allo_D
lq	benthic	constance	stream	allo	D	0.00699105008669371	9.13226447132371e-05	-0.00148862697642771	-0.000105947892418581	NA	1	339	allo_D	bc	sl	allo	allo_D
lq	benthic	cp	marine	allo	D	0.00131822094086413	7.48912624686898e-05	0.000361927894510559	-5.05609666624364e-06	NA	1699	2724	allo_D	bc	ns	allo	allo_D
lq	benthic	cr	stream	allo	D	0.00276352822975388	0.000143255890094096	0.000656197068992636	1.85755220694804e-05	NA	3	536	allo_D	bc	or	allo	allo_D
lq	benthic	cs	marine	allo	D	0.00586096171444076	7.24180710013813e-05	-0.000292827476394224	2.24014510797072e-05	NA	4	684	allo_D	bc	or	allo	allo_D
lq	benthic	denmark	marine	allo	D	0.000856252114045048	6.67715801365632e-05	0.00110800303591795	-3.83288074892365e-06	NA	652	2075	allo_D	bc	ne	allo	allo_D
lq	benthic	geneva	lake	allo	D	0.00694351826508247	3.4527048573867e-05	-0.00186406434162364	-2.74539363580116e-05	NA	0	293	allo_D	bc	sl	allo	allo_D
lq	benthic	geneva	stream	allo	D	0.00702098909769232	3.45670463928474e-05	-0.00183091804988702	-6.21898089003558e-05	NA	1	296	allo_D	bc	sl	allo	allo_D
lq	benthic	hadsten	lake	allo	D	0.0039374371779303	9.08772758310004e-05	0.000584606868372338	-1.63081782584009e-05	NA	1	457	allo_D	bc	ne	allo	allo_D
lq	benthic	hald	lake	allo	D	0.00372322815669684	0.000111285391762518	0.000905174270075273	-4.50708640088714e-05	NA	1	512	allo_D	bc	ne	allo	allo_D
lq	benthic	japan	japansea	allo	D	0.00111258898218379	7.77543651050847e-05	0.000389972599137242	2.49007169392501e-05	NA	2920	3709	allo_D	bc	jp	allo	allo_D
lq	benthic	japan	marine	allo	D	0.00114729724973331	0.000113739530809704	0.000656200379122808	7.34988187241052e-06	NA	2854	3409	allo_D	bc	jp	allo	allo_D
lq	benthic	joes	lake	allo	D	0.00621153436501662	5.03083325354926e-05	-0.00015819768297937	-3.1163522617742e-05	NA	0	294	allo_D	bc	bc	para	para_D
lq	benthic	joes	stream	allo	D	0.00781785488890226	7.25974560874063e-06	-0.00130009443859372	-6.47916610526587e-05	NA	0	279	allo_D	bc	bc	para	para_D
lq	benthic	litcampbell	marine	allo	D	0.00483415591068557	4.07456226941926e-05	-0.00049579187610005	-9.92534939017727e-05	NA	16	144	allo_D	bc	bc	para	para_D
lq	benthic	ln	marine	allo	D	0.00129598997699168	6.60722881003866e-05	0.000484066649784154	-7.52166762472692e-06	NA	1372	2506	allo_D	bc	ns	allo	allo_D
lq	benthic	lq	limnetic	para	D	0.00201247392565248	7.96151474242552e-05	0.000461393088906142	2.27269349797617e-05	NA	783	1882	para_D	bc	bc	para	para_D
lq	benthic	mariager	marine	allo	D	0.00439944530494374	0.000122517162304895	0.000500167572403315	-3.96058177103767e-05	NA	1	503	allo_D	bc	ne	allo	allo_D
lq	benthic	mh	marine	allo	D	0.00121830778039476	9.18344738806363e-05	0.000761092938686752	1.63368667026361e-06	NA	624	1880	allo_D	bc	ns	allo	allo_D
lq	benthic	mh	white	allo	D	0.00137187907431999	8.70050735573164e-05	0.000799012746382768	-7.8417900122432e-06	NA	405	1585	allo_D	bc	ns	allo	allo_D
lq	benthic	misty	lake	allo	D	0.00624287308763234	8.09949544656706e-05	0.000213487755369011	4.22083372075968e-05	NA	0	353	allo_D	bc	bc	para	para_D
lq	benthic	misty	stream	allo	D	0.00680129203509234	0.000124554371926743	-0.000171834835284666	-1.39780356129803e-05	NA	0	354	allo_D	bc	bc	para	para_D
lq	benthic	ms	marine	allo	D	0.00624656997201141	0.000165999796705855	-1.83329913910961e-05	4.23374839985091e-05	NA	1	467	allo_D	bc	or	allo	allo_D
lq	benthic	mud	lake	allo	D	0.0105013771176574	1.02747064907288e-05	-0.00148543387356683	-0.000213406800804173	NA	0	255	allo_D	bc	al	allo	allo_D
lq	benthic	pcr	lake	allo	D	0.00621386405316789	1.88781502594737e-05	-0.000336117212213697	9.11182507167172e-06	NA	3	631	allo_D	bc	or	allo	allo_D
lq	benthic	pl	lake	allo	D	0.00279776108486539	0.000171386482882173	0.000402757632071156	9.15288560712417e-06	NA	3	504	allo_D	bc	or	allo	allo_D
lq	benthic	rab	marine	allo	D	0.0113885257078594	0.00011911119569975	0.00583800589212787	-0.000502613276945096	NA	0	68	allo_D	bc	al	allo	allo_D
lq	benthic	rb	stream	allo	D	0.00607632005562474	0.000114275933893087	0.000259857091408152	-7.46199302099309e-05	NA	1	505	allo_D	bc	or	allo	allo_D
lq	benthic	res	marine	allo	D	0.0101773477260124	1.8726951913274e-05	-0.00172452748741308	-2.08326760435539e-05	NA	0	216	allo_D	bc	al	allo	allo_D
lq	benthic	roberts	lake	allo	D	0.00901447878076858	4.4489032357672e-05	-0.00213736027614035	3.29585071715808e-06	NA	0	396	allo_D	bc	bc	para	para_D
lq	benthic	roberts	stream	allo	D	0.00884510894306683	-1.44568000088629e-05	-0.00134937356346439	-2.77880660635567e-05	NA	0	342	allo_D	bc	bc	para	para_D
lq	benthic	sj	marine	allo	D	0.00612694689571594	7.23271115636413e-05	-0.000325885930276958	1.46302889109471e-05	NA	3	679	allo_D	bc	or	allo	allo_D
lq	benthic	sk	marine	allo	D	0.00140549789319719	7.29409708122573e-05	0.000498982278268465	-1.58187807704946e-05	NA	1030	2227	allo_D	bc	ns	allo	allo_D
lq	benthic	sr	marine	allo	D	0.00137328435667381	7.67776936308105e-05	0.000531889687619538	-2.04158382093754e-05	NA	1084	2302	allo_D	bc	ns	allo	allo_D
lq	benthic	sr	white	allo	D	0.00132457288352477	7.84646125382832e-05	0.000467741731530726	-4.92377401726705e-06	NA	1226	2363	allo_D	bc	ns	allo	allo_D
lq	benthic	stl	lake	allo	D	0.00269040012886814	0.000176029547327258	0.000804188243852067	-1.67556653455537e-05	NA	3	492	allo_D	bc	or	allo	allo_D
lq	benthic	wc	stream	allo	D	0.00657775941071002	7.15322724777505e-05	-0.00050445627030878	-1.8740514938733e-06	NA	4	633	allo_D	bc	or	allo	allo_D
lq	limnetic	al	marine	allo	D	0.00165944135011493	7.67824008126857e-05	0.000759218968431111	4.75668461994677e-05	NA	188	1239	allo_D	bc	ns	allo	allo_D
lq	limnetic	bea	lake	allo	D	0.0145672652932471	-0.000147960141355416	-0.00455785260906059	0.000473000197504599	NA	0	63	allo_D	bc	al	allo	allo_D
lq	limnetic	boot	lake	allo	D	0.0110166103329838	1.31393089742865e-05	-0.00216683176820154	-8.13303942027802e-05	NA	0	78	allo_D	bc	bc	para	para_D
lq	limnetic	boot	stream	allo	D	0.0100686456369412	5.60210399852226e-05	-0.00110899002967303	-6.19474519273544e-05	NA	0	74	allo_D	bc	bc	para	para_D
