pop1 ecotype1 pop2 ecotype2 region1 region2 geography group intercept recomb_rate ds gene_count
pri limnetic cl marine bc ns allo allo_D -3.798 0.093 0.638 -0.02
pri limnetic cl white bc ns allo allo_D -3.57 0.084 0.471 -0.03
pri limnetic constance lake bc sl allo allo_D NA NA NA NA
pri limnetic constance stream bc sl allo allo_D NA NA NA NA
pri limnetic cp marine bc ns allo allo_D -3.19 0.049 0.442 -0.079
pri limnetic cr stream bc or allo allo_D NA NA NA NA
pri limnetic cs marine bc or allo allo_D NA NA NA NA
pri limnetic denmark marine bc ne allo allo_D -3.885 4e-03 0.951 8e-03
pri limnetic geneva lake bc sl allo allo_D NA NA NA NA
pri limnetic geneva stream bc sl allo allo_D NA NA NA NA
pri limnetic hadsten lake bc ne allo allo_D NA NA NA NA
pri limnetic hald lake bc ne allo allo_D NA NA NA NA
pri limnetic japan japansea bc jp allo allo_D -3.514 0.05 0.585 -0.034
pri limnetic japan marine bc jp allo allo_D -3.647 6e-03 0.725 0
pri limnetic joes lake bc bc para para_D NA NA NA NA
pri limnetic joes stream bc bc para para_D NA NA NA NA
pri limnetic litcampbell marine bc bc para para_D NA NA NA NA
pri limnetic ln marine bc ns allo allo_D -3.426 0.093 0.269 -0.026
pri limnetic lq benthic bc bc para para_D -3.391 -0.214 0.853 0.028
pri limnetic lq limnetic bc bc para para_S -2.902 -0.019 0.155 -0.023
pri limnetic mariager marine bc ne allo allo_D NA NA NA NA
pri limnetic mh marine bc ns allo allo_D -4.234 0.059 1.297 -0.031
pri limnetic mh white bc ns allo allo_D -4.947 0.113 1.772 -0.034
pri limnetic misty lake bc bc para para_D NA NA NA NA
pri limnetic misty stream bc bc para para_D NA NA NA NA
pri limnetic ms marine bc or allo allo_D NA NA NA NA
pri limnetic mud lake bc al allo allo_D NA NA NA NA
pri limnetic pax benthic bc bc para para_D -2.292 -0.256 0.019 -0.028
pri limnetic pax limnetic bc bc para para_S -3.686 0.059 0.487 0.015
pri limnetic pcr lake bc or allo allo_D NA NA NA NA
pri limnetic pl lake bc or allo allo_D NA NA NA NA
pri limnetic pri benthic bc bc para para_D -3.292 -0.191 0.679 0.033
pri limnetic rab marine bc al allo allo_D NA NA NA NA
pri limnetic rb stream bc or allo allo_D NA NA NA NA
pri limnetic res marine bc al allo allo_D NA NA NA NA
pri limnetic roberts lake bc bc para para_D NA NA NA NA
pri limnetic roberts stream bc bc para para_D NA NA NA NA
pri limnetic sj marine bc or allo allo_D NA NA NA NA
pri limnetic sk marine bc ns allo allo_D -4.032 0.086 0.964 -0.033
pri limnetic sr marine bc ns allo allo_D -3.553 0.053 0.56 -0.022
pri limnetic sr white bc ns allo allo_D -3.332 0.084 0.228 -0.031
pri limnetic stl lake bc or allo allo_D NA NA NA NA
pri limnetic wc stream bc or allo allo_D NA NA NA NA
rab marine al marine al ns allo allo_S NA NA NA NA
rab marine boot lake al bc allo allo_D NA NA NA NA
rab marine boot stream al bc allo allo_D NA NA NA NA
rab marine cl marine al ns allo allo_S NA NA NA NA
rab marine cl white al ns allo allo_D NA NA NA NA
rab marine constance lake al sl allo allo_D NA NA NA NA
rab marine constance stream al sl allo allo_D NA NA NA NA
rab marine cp marine al ns allo allo_S NA NA NA NA
rab marine denmark marine al ne allo allo_S NA NA NA NA
rab marine geneva lake al sl allo allo_D NA NA NA NA
rab marine geneva stream al sl allo allo_D NA NA NA NA
rab marine japan japansea al jp allo allo_D NA NA NA NA
rab marine japan marine al jp allo allo_S NA NA NA NA
rab marine joes lake al bc allo allo_D NA NA NA NA
rab marine joes stream al bc allo allo_D NA NA NA NA
rab marine litcampbell marine al bc allo allo_S NA NA NA NA
rab marine ln marine al ns allo allo_S NA NA NA NA
rab marine mh marine al ns allo allo_S NA NA NA NA
rab marine mh white al ns allo allo_D NA NA NA NA
rab marine misty lake al bc allo allo_D NA NA NA NA
rab marine misty stream al bc allo allo_D NA NA NA NA
rab marine res marine al al para para_S NA NA NA NA
rab marine roberts lake al bc allo allo_D NA NA NA NA
rab marine roberts stream al bc allo allo_D NA NA NA NA
rab marine sk marine al ns allo allo_S NA NA NA NA
rab marine sr marine al ns allo allo_S NA NA NA NA
rab marine sr white al ns allo allo_D NA NA NA NA
rb stream al marine or ns allo allo_D NA NA NA NA
rb stream bea lake or al allo allo_D -1.815 -0.075 1.297 -0.48
rb stream boot lake or bc allo allo_D -2.481 -0.12 -0.375 0.051
rb stream boot stream or bc allo allo_S -1.539 -0.076 -1.97 0.115
rb stream cl marine or ns allo allo_D NA NA NA NA
rb stream cl white or ns allo allo_D NA NA NA NA
rb stream constance lake or sl allo allo_D -1.537 -0.064 -1.724 0.073
rb stream constance stream or sl allo allo_S -2.101 -0.052 -0.918 0.041
rb stream cp marine or ns allo allo_D NA NA NA NA
rb stream denmark marine or ne allo allo_D NA NA NA NA
rb stream geneva lake or sl allo allo_D -1.768 -0.065 -0.649 -0.07
rb stream geneva stream or sl allo allo_S -1.463 -0.048 -1.494 0.012
rb stream hadsten lake or ne allo allo_D -1.395 0.042 -1.981 0.029
rb stream hald lake or ne allo allo_D -0.336 0.014 -3.35 0.077
rb stream japan japansea or jp allo allo_D -3.603 0.082 0.481 -0.027
rb stream japan marine or jp allo allo_D -2.76 5e-03 -0.366 0.029
rb stream joes lake or bc allo allo_D -1.601 -0.047 -1.912 0.107
rb stream joes stream or bc allo allo_S -1.228 -0.022 -2.071 0.052
rb stream litcampbell marine or bc allo allo_D NA NA NA NA
rb stream ln marine or ns allo allo_D NA NA NA NA
rb stream mariager marine or ne allo allo_D -0.506 0.014 -2.882 0.032
rb stream mh marine or ns allo allo_D NA NA NA NA
rb stream mh white or ns allo allo_D NA NA NA NA
rb stream misty lake or bc allo allo_D -1.562 -0.119 -0.986 -0.022
rb stream misty stream or bc allo allo_S -2.011 -0.147 -0.372 -0.031
rb stream mud lake or al allo allo_D 1.075 -0.102 -0.544 -0.821
rb stream rab marine or al allo allo_D NA NA NA NA
rb stream res marine or al allo allo_D 0.31 -0.031 -2.947 -0.035
rb stream roberts lake or bc allo allo_D -2.994 -0.171 0.334 0.039
rb stream roberts stream or bc allo allo_S -2.845 -0.178 0.198 0.039
rb stream sj marine or or para para_D -2.308 -0.098 -0.739 0.066
rb stream sk marine or ns allo allo_D NA NA NA NA
rb stream sr marine or ns allo allo_D NA NA NA NA
rb stream sr white or ns allo allo_D NA NA NA NA
rb stream stl lake or or para para_D -2.509 0.016 -0.76 0.044
rb stream wc stream or or para para_S -2.049 -0.097 -1.057 0.07
res marine al marine al ns allo allo_S NA NA NA NA
res marine boot lake al bc allo allo_D NA NA NA NA
res marine boot stream al bc allo allo_D NA NA NA NA
res marine cl marine al ns allo allo_S NA NA NA NA
res marine cl white al ns allo allo_D NA NA NA NA
res marine constance lake al sl allo allo_D -1.019 0.085 -1.692 -0.123
res marine constance stream al sl allo allo_D 1.374 -0.064 -2.799 -0.29
res marine cp marine al ns allo allo_S NA NA NA NA
res marine denmark marine al ne allo allo_S NA NA NA NA
res marine geneva lake al sl allo allo_D NA NA NA NA
res marine geneva stream al sl allo allo_D -0.022 0.042 -3.043 -0.024
res marine japan japansea al jp allo allo_D -1.982 6e-03 -0.359 -0.119
res marine japan marine al jp allo allo_S -2.779 0.134 -0.361 -0.126
res marine joes lake al bc allo allo_D NA NA NA NA
res marine joes stream al bc allo allo_D NA NA NA NA
res marine litcampbell marine al bc allo allo_S NA NA NA NA
res marine ln marine al ns allo allo_S NA NA NA NA
res marine mh marine al ns allo allo_S NA NA NA NA
res marine mh white al ns allo allo_D NA NA NA NA
res marine misty lake al bc allo allo_D -1.03 0.021 -1.547 -0.085
res marine misty stream al bc allo allo_D -0.937 0.014 -1.673 -0.073
res marine roberts lake al bc allo allo_D -1.883 -4e-03 -0.231 -0.125
res marine roberts stream al bc allo allo_D 1.401 -0.046 -2.788 -0.314
res marine sk marine al ns allo allo_S NA NA NA NA
res marine sr marine al ns allo allo_S NA NA NA NA
res marine sr white al ns allo allo_D NA NA NA NA
roberts lake al marine bc ns allo allo_D NA NA NA NA
roberts lake cl marine bc ns allo allo_D NA NA NA NA
roberts lake cl white bc ns allo allo_D NA NA NA NA
roberts lake cp marine bc ns allo allo_D NA NA NA NA
roberts lake ln marine bc ns allo allo_D NA NA NA NA
roberts lake mh marine bc ns allo allo_D NA NA NA NA
roberts lake mh white bc ns allo allo_D NA NA NA NA
roberts lake roberts stream bc bc para para_D -3.231 -6e-03 -0.195 0.096
roberts lake sk marine bc ns allo allo_D NA NA NA NA
roberts lake sr marine bc ns allo allo_D NA NA NA NA
roberts lake sr white bc ns allo allo_D NA NA NA NA
roberts stream al marine bc ns allo allo_D NA NA NA NA
roberts stream cl marine bc ns allo allo_D NA NA NA NA
roberts stream cl white bc ns allo allo_D NA NA NA NA
roberts stream cp marine bc ns allo allo_D NA NA NA NA
roberts stream ln marine bc ns allo allo_D NA NA NA NA
roberts stream mh marine bc ns allo allo_D NA NA NA NA
roberts stream mh white bc ns allo allo_D NA NA NA NA
roberts stream sk marine bc ns allo allo_D NA NA NA NA
roberts stream sr marine bc ns allo allo_D NA NA NA NA
roberts stream sr white bc ns allo allo_D NA NA NA NA
sj marine al marine or ns allo allo_S NA NA NA NA
sj marine bea lake or al allo allo_D -0.285 -0.154 -0.401 -0.356
sj marine boot lake or bc allo allo_D -2.285 -0.04 -0.934 0.068
sj marine boot stream or bc allo allo_D -3.645 -0.084 -0.399 0.22
sj marine cl marine or ns allo allo_S NA NA NA NA
sj marine cl white or ns allo allo_D NA NA NA NA
sj marine constance lake or sl allo allo_D -4.122 0.099 0.603 0.028
sj marine constance stream or sl allo allo_D -3.772 0.085 0.397 0.015
sj marine cp marine or ns allo allo_S NA NA NA NA
sj marine denmark marine or ne allo allo_S -1.329 -0.06 -1.374 -0.033
sj marine geneva lake or sl allo allo_D -3.008 0.029 1e-03 -0.01
sj marine geneva stream or sl allo allo_D -2.999 0.034 0.059 -0.026
sj marine hadsten lake or ne allo allo_D -3.285 0.079 -0.229 0.047
sj marine hald lake or ne allo allo_D -3.881 0.092 0.41 0.026
sj marine japan japansea or jp allo allo_D -3.097 0.069 0.233 -0.075
sj marine japan marine or jp allo allo_S -3.337 0.055 0.145 0.01
sj marine joes lake or bc allo allo_D -1.156 -0.113 -2.377 0.122
sj marine joes stream or bc allo allo_D -1.324 -0.222 -1.855 0.109
sj marine litcampbell marine or bc allo allo_S NA NA NA NA
sj marine ln marine or ns allo allo_S NA NA NA NA
sj marine mariager marine or ne allo allo_S -4.084 0.11 0.498 0.032
sj marine mh marine or ns allo allo_S NA NA NA NA
sj marine mh white or ns allo allo_D NA NA NA NA
sj marine misty lake or bc allo allo_D -2.048 -0.145 -0.812 0.054
sj marine misty stream or bc allo allo_D -2.094 -0.122 -0.751 0.043
sj marine mud lake or al allo allo_D -0.438 -0.076 -0.466 -0.356
sj marine rab marine or al allo allo_S NA NA NA NA
sj marine res marine or al allo allo_S 4.032 0.06 -6.812 -0.199
sj marine roberts lake or bc allo allo_D -2.743 -0.104 -0.147 0.05
sj marine roberts stream or bc allo allo_D -2.488 -0.127 -0.637 0.094
sj marine sk marine or ns allo allo_S NA NA NA NA
sj marine sr marine or ns allo allo_S NA NA NA NA
sj marine sr white or ns allo allo_D NA NA NA NA
sj marine stl lake or or para para_D -2.94 -0.109 -0.011 0.064
sj marine wc stream or or para para_D -3.65 -8e-03 0.507 0.049
sk marine sr marine ns ns para para_S -3.98 0.106 0.62 6e-03
sk marine sr white ns ns para para_D -3.98 0.087 0.649 0.021
sr marine sr white ns ns para para_D -3.941 0.121 0.619 -0.018
stl lake al marine or ns allo allo_D NA NA NA NA
stl lake bea lake or al allo allo_S -1.875 -0.181 1.365 -0.383
stl lake boot lake or bc allo allo_S -1.742 -0.117 -0.719 -0.029
stl lake boot stream or bc allo allo_D -0.883 -0.085 -2.076 0.021
stl lake cl marine or ns allo allo_D NA NA NA NA
stl lake cl white or ns allo allo_D NA NA NA NA
stl lake constance lake or sl allo allo_S -1.205 -0.024 -1.455 -0.06
stl lake constance stream or sl allo allo_D -1.253 5e-03 -1.719 -0.019
stl lake cp marine or ns allo allo_D NA NA NA NA
stl lake denmark marine or ne allo allo_D -0.548 -0.546 -1.632 -0.014
stl lake geneva lake or sl allo allo_S -1.151 -0.047 -1.193 -0.107
stl lake geneva stream or sl allo allo_D -0.473 -0.083 -1.579 -0.157
stl lake hadsten lake or ne allo allo_S -1.946 -0.023 -1.281 0.055
stl lake hald lake or ne allo allo_S -2.76 -0.029 -0.364 0.051
stl lake japan japansea or jp allo allo_D -2.513 0.052 -0.285 -0.078
stl lake japan marine or jp allo allo_D -3.095 -0.083 0.451 -4e-03
stl lake joes lake or bc allo allo_S -1.486 -6e-03 -2.368 0.137
stl lake joes stream or bc allo allo_D -1.133 -0.051 -2.497 0.12
stl lake litcampbell marine or bc allo allo_D NA NA NA NA
stl lake ln marine or ns allo allo_D NA NA NA NA
stl lake mariager marine or ne allo allo_D -3.047 -0.051 0.333 -7e-03
stl lake mh marine or ns allo allo_D NA NA NA NA
stl lake mh white or ns allo allo_D NA NA NA NA
stl lake misty lake or bc allo allo_S -2.516 -0.064 -0.201 1e-03
stl lake misty stream or bc allo allo_D -2.002 -0.073 -0.721 0
stl lake mud lake or al allo allo_S 0.611 -0.045 -1.78 -0.366
stl lake rab marine or al allo allo_D NA NA NA NA
stl lake res marine or al allo allo_D NA NA NA NA
stl lake roberts lake or bc allo allo_S -2.865 -0.089 0.049 0.033
stl lake roberts stream or bc allo allo_D -3.026 -0.119 0.332 0.026
stl lake sk marine or ns allo allo_D NA NA NA NA
stl lake sr marine or ns allo allo_D NA NA NA NA
stl lake sr white or ns allo allo_D NA NA NA NA
stl lake wc stream or or para para_D -2.656 -0.083 -0.285 0.045
wc stream al marine or ns allo allo_D NA NA NA NA
wc stream bea lake or al allo allo_D 1.669 0.052 -3.728 -0.305
wc stream boot lake or bc allo allo_D -3.556 -0.046 0.518 0.053
wc stream boot stream or bc allo allo_S -3.143 -0.034 -1.065 0.219
wc stream cl marine or ns allo allo_D NA NA NA NA
wc stream cl white or ns allo allo_D NA NA NA NA
wc stream constance lake or sl allo allo_D -2.595 0.057 -0.14 -0.094
wc stream constance stream or sl allo allo_S -3.344 0.06 0.272 -0.02
wc stream cp marine or ns allo allo_D NA NA NA NA
wc stream denmark marine or ne allo allo_D -1.88 0.073 -1.164 -0.04
wc stream geneva lake or sl allo allo_D -1.752 0.01 -0.697 -0.119
wc stream geneva stream or sl allo allo_S -1.229 -6e-03 -1.22 -0.118
wc stream hadsten lake or ne allo allo_D -3.192 0.09 -0.356 0.043
wc stream hald lake or ne allo allo_D -3.305 0.084 -0.206 0.04
wc stream japan japansea or jp allo allo_D -2.998 0.073 0.158 -0.084
wc stream japan marine or jp allo allo_D -3.27 0.027 0.429 -0.038
wc stream joes lake or bc allo allo_D -1.507 -0.078 -2.213 0.146
wc stream joes stream or bc allo allo_S -1.304 -0.191 -1.849 0.1
wc stream litcampbell marine or bc allo allo_D NA NA NA NA
wc stream ln marine or ns allo allo_D NA NA NA NA
wc stream mariager marine or ne allo allo_D -3.272 0.082 0.315 -0.073
wc stream mh marine or ns allo allo_D NA NA NA NA
wc stream mh white or ns allo allo_D NA NA NA NA
wc stream misty lake or bc allo allo_D -3.036 -0.104 0.369 0.011
wc stream misty stream or bc allo allo_S -2.13 -0.066 -0.668 5e-03
wc stream mud lake or al allo allo_D -0.942 -0.071 -0.039 -0.339
wc stream rab marine or al allo allo_D NA NA NA NA
wc stream res marine or al allo allo_D 3.521 -0.019 -6.14 -0.144
wc stream roberts lake or bc allo allo_D -2.346 -0.073 -0.628 0.045
wc stream roberts stream or bc allo allo_S -2.724 -0.094 -0.277 0.067
wc stream sk marine or ns allo allo_D NA NA NA NA
wc stream sr marine or ns allo allo_D NA NA NA NA
wc stream sr white or ns allo allo_D NA NA NA NA
