pop1 ecotype1 pop2 ecotype2 region1 region2 geography group intercept recomb_rate ds gene_count
pcr lake al marine or ns allo allo_D -0.66 -0.205 -1.157 -0.159
pcr lake bea lake or al allo allo_S -2.703 -0.017 -0.294 0.021
pcr lake boot lake or bc allo allo_S -1.592 -0.062 -0.965 -0.067
pcr lake boot stream or bc allo allo_D -1.547 -0.145 -0.974 -0.034
pcr lake cl marine or ns allo allo_D -1.834 -0.208 -0.527 -7e-03
pcr lake cl white or ns allo allo_D -1.324 -0.2 -0.501 -0.14
pcr lake constance lake or sl allo allo_S -1.806 -0.04 -0.734 -0.081
pcr lake constance stream or sl allo allo_D -1.972 -0.067 -0.407 -0.097
pcr lake cp marine or ns allo allo_D -1.312 -0.08 -0.63 -0.188
pcr lake denmark marine or ne allo allo_D -2.511 -0.097 0.212 -0.086
pcr lake geneva lake or sl allo allo_S -2.205 -0.063 -0.326 -0.059
pcr lake geneva stream or sl allo allo_D -1.89 -0.046 -0.659 -0.073
pcr lake hadsten lake or ne allo allo_S -2.255 -0.023 -0.113 -0.124
pcr lake hald lake or ne allo allo_S -2.387 -0.023 -0.047 -0.106
pcr lake japan japansea or jp allo allo_D -1.795 -0.119 -0.164 -0.185
pcr lake japan marine or jp allo allo_D -2.021 -0.142 -0.225 -0.088
pcr lake joes lake or bc allo allo_S -1.998 -0.09 -0.588 -0.037
pcr lake joes stream or bc allo allo_D -2.299 -0.063 -0.538 7e-03
pcr lake litcampbell marine or bc allo allo_D -0.329 -0.046 -2.028 -0.069
pcr lake ln marine or ns allo allo_D -1.974 -0.12 -0.138 -0.108
pcr lake mariager marine or ne allo allo_D -2.095 -0.051 -0.273 -0.106
pcr lake mh marine or ns allo allo_D -1.786 -0.215 -0.54 -8e-03
pcr lake mh white or ns allo allo_D 0.366 -0.054 -2.99 -0.101
pcr lake misty lake or bc allo allo_S -1.849 -0.181 -0.565 -0.034
pcr lake misty stream or bc allo allo_D -2.266 -0.192 -0.139 -0.022
pcr lake mud lake or al allo allo_S -3.02 -0.07 0.435 -0.029
pcr lake pl lake or or para para_S -2.022 -0.236 -0.118 -0.073
pcr lake rab marine or al allo allo_D -3.325 -0.106 0.903 -0.034
pcr lake rb stream or or para para_D -1.599 -0.17 -0.441 -0.133
pcr lake res marine or al allo allo_D -2.367 -0.05 -0.139 -0.067
pcr lake roberts lake or bc allo allo_S -1.752 -0.143 -0.633 -0.059
pcr lake roberts stream or bc allo allo_D -1.895 -0.139 -0.539 -0.047
pcr lake sj marine or or para para_D -1.594 -0.181 -0.485 -0.118
pcr lake sk marine or ns allo allo_D -1.374 -0.125 -0.698 -0.129
pcr lake sr marine or ns allo allo_D -0.912 -0.238 -1.178 -0.071
pcr lake sr white or ns allo allo_D -2.118 -0.194 0.206 -0.113
pcr lake stl lake or or para para_S -2.042 -0.235 -0.088 -0.074
pcr lake wc stream or or para para_D -2.116 -0.216 -0.105 -0.058
pl lake al marine or ns allo allo_D -0.558 -0.151 -0.321 -0.066
pl lake bea lake or al allo allo_S -2.145 -0.182 -0.259 -0.01
pl lake boot lake or bc allo allo_S -1.469 -0.133 -0.691 -0.03
pl lake boot stream or bc allo allo_D -1.337 -0.146 -0.642 -3e-03
pl lake cl marine or ns allo allo_D 0.692 -0.189 -1.514 -0.01
pl lake cl white or ns allo allo_D -0.092 -0.203 -0.57 -0.059
pl lake constance lake or sl allo allo_S -1.313 -0.209 -0.061 5e-03
pl lake constance stream or sl allo allo_D -1.437 -0.175 -0.101 -8e-03
pl lake cp marine or ns allo allo_D 5e-03 -0.202 -0.894 -0.05
pl lake denmark marine or ne allo allo_D -0.366 -0.212 -0.407 -0.062
pl lake geneva lake or sl allo allo_S -1.276 -0.127 -0.418 0.013
pl lake geneva stream or sl allo allo_D -0.689 -0.172 -0.833 0.019
pl lake hadsten lake or ne allo allo_S -1.232 -0.224 -0.091 -0.071
pl lake hald lake or ne allo allo_S -1.594 -0.251 -0.102 -0.067
pl lake japan japansea or jp allo allo_D -1.293 -0.164 0.014 -0.121
pl lake japan marine or jp allo allo_D -1.299 -0.504 -0.625 -0.034
pl lake joes lake or bc allo allo_S -2.159 -0.136 0.292 -0.013
pl lake joes stream or bc allo allo_D -2.156 -0.117 0.15 -0.013
pl lake litcampbell marine or bc allo allo_D -3.863 -0.355 1.223 0.104
pl lake ln marine or ns allo allo_D 0.118 -0.203 -0.857 -0.048
pl lake mariager marine or ne allo allo_D -1.512 -0.305 -0.251 -0.101
pl lake mh marine or ns allo allo_D 0.458 -0.19 -0.647 -0.163
pl lake mh white or ns allo allo_D -0.208 -0.24 0.124 -0.083
pl lake misty lake or bc allo allo_S -2.436 -0.253 -0.077 0.025
pl lake misty stream or bc allo allo_D -2.434 -0.245 0.106 -0.015
pl lake mud lake or al allo allo_S -1.207 -0.184 -1.3 -0.023
pl lake rab marine or al allo allo_D 0.341 -0.399 -1.729 0.02
pl lake rb stream or or para para_D -1.369 -0.077 -1.073 -0.091
pl lake res marine or al allo allo_D -1.416 -0.207 -0.771 -0.03
pl lake roberts lake or bc allo allo_S -1.327 -0.199 -1.318 4e-03
pl lake roberts stream or bc allo allo_D -1.991 -0.136 -0.626 -8e-03
pl lake sj marine or or para para_D -1.623 -0.269 -0.544 -0.066
pl lake sk marine or ns allo allo_D 0.058 -0.201 -0.644 -0.085
pl lake sr marine or ns allo allo_D -0.128 -0.132 -0.869 -0.031
pl lake sr white or ns allo allo_D 0.23 -0.186 -0.824 -0.099
pl lake stl lake or or para para_S -2.387 0.014 -0.214 -0.092
pl lake wc stream or or para para_D -2.352 -0.195 0.155 -0.068
pri benthic al marine bc ns allo allo_D -1.793 -0.507 -0.474 0.017
pri benthic bea lake bc al allo allo_D 1.74 -0.448 -4.063 -0.03
pri benthic boot lake bc bc para para_D -2.176 -0.495 0.674 -0.1
pri benthic boot stream bc bc para para_D -1.132 -0.467 -0.706 -0.047
pri benthic cl marine bc ns allo allo_D -1.596 -0.587 -0.482 -0.01
pri benthic cl white bc ns allo allo_D -1.755 -0.489 -0.489 6e-03
pri benthic constance lake bc sl allo allo_D -1.188 -0.224 -0.76 -0.053
pri benthic constance stream bc sl allo allo_D -1.39 -0.372 -0.461 -0.044
pri benthic cp marine bc ns allo allo_D -1.66 -0.492 -0.634 0.015
pri benthic cr stream bc or allo allo_D -0.531 -0.28 -0.844 -0.023
pri benthic cs marine bc or allo allo_D -2.702 -0.185 -0.181 0.075
pri benthic denmark marine bc ne allo allo_D -1.639 -0.286 -0.652 -0.04
pri benthic geneva lake bc sl allo allo_D -1.36 -0.349 -0.543 -0.083
pri benthic geneva stream bc sl allo allo_D -0.08 -0.327 -1.884 -0.095
pri benthic hadsten lake bc ne allo allo_D -0.791 -0.073 -2.082 0.041
pri benthic hald lake bc ne allo allo_D -1.866 -0.216 -0.257 -0.061
pri benthic japan japansea bc jp allo allo_D -1.58 -0.374 -0.273 -0.122
pri benthic japan marine bc jp allo allo_D -1.628 -0.493 -0.563 -0.01
pri benthic joes lake bc bc para para_D -2.511 -0.191 0.265 -0.037
pri benthic joes stream bc bc para para_D -3.535 -0.362 1.455 5e-03
pri benthic litcampbell marine bc bc para para_D 0.878 -0.382 -3.249 0.052
pri benthic ln marine bc ns allo allo_D -1.837 -0.505 -0.374 5e-03
pri benthic lq benthic bc bc para para_S -1.361 -0.34 -1.202 0.035
pri benthic lq limnetic bc bc para para_D -1.089 -0.619 -1.06 7e-03
pri benthic mariager marine bc ne allo allo_D -1.631 -0.168 -1.014 0.019
pri benthic mh marine bc ns allo allo_D -1.708 -0.57 -0.67 0.049
pri benthic mh white bc ns allo allo_D -1.73 -0.622 -0.481 0.027
pri benthic misty lake bc bc para para_D -1.295 -0.36 -0.217 -0.144
pri benthic misty stream bc bc para para_D -0.088 -0.341 -1.783 -0.106
pri benthic ms marine bc or allo allo_D -1.129 -0.317 -1.227 -3e-03
pri benthic mud lake bc al allo allo_D -0.598 -0.436 -1.586 -0.01
pri benthic pax benthic bc bc para para_S -2.598 -0.256 0.065 0.033
pri benthic pax limnetic bc bc para para_D -1.3 -0.683 -0.912 0.028
pri benthic pcr lake bc or allo allo_D -1.336 -0.113 -0.618 -0.159
pri benthic pl lake bc or allo allo_D -0.695 -0.359 -0.613 0.014
pri benthic rab marine bc al allo allo_D 0.322 -0.926 -1.048 -0.26
pri benthic rb stream bc or allo allo_D -2.196 -0.091 0.223 -0.159
pri benthic res marine bc al allo allo_D 4e-03 -0.289 -2.015 -0.065
pri benthic roberts lake bc bc para para_D -0.569 -0.52 -1.24 -0.057
pri benthic roberts stream bc bc para para_D -0.134 -0.493 -1.817 -0.049
pri benthic sj marine bc or allo allo_D -2.022 -0.145 -0.74 0.034
pri benthic sk marine bc ns allo allo_D -1.696 -0.455 -0.576 3e-03
pri benthic sr marine bc ns allo allo_D -1.7 -0.527 -0.612 0.028
pri benthic sr white bc ns allo allo_D -1.892 -0.528 -0.32 0.012
pri benthic stl lake bc or allo allo_D -0.232 -0.267 -0.995 -0.075
pri benthic wc stream bc or allo allo_D -1.982 -0.264 -0.363 -7e-03
pri limnetic al marine bc ns allo allo_D -1.704 -0.187 -0.782 -0.021
pri limnetic bea lake bc al allo allo_D -2.172 -0.325 0.956 -0.18
pri limnetic boot lake bc bc para para_D -3.902 -0.311 2.056 -0.058
pri limnetic boot stream bc bc para para_D 0.605 -0.446 -2.289 -0.116
pri limnetic cl marine bc ns allo allo_D -1.965 -0.179 -0.433 -0.037
pri limnetic cl white bc ns allo allo_D -1.663 -0.207 -0.82 -0.016
pri limnetic constance lake bc sl allo allo_D 0.559 -0.434 -1.916 -0.199
pri limnetic constance stream bc sl allo allo_D -0.022 -0.388 -1.57 -0.144
pri limnetic cp marine bc ns allo allo_D -1.693 -0.22 -0.637 -0.044
pri limnetic cr stream bc or allo allo_D -1.515 -0.28 0.105 -0.058
pri limnetic cs marine bc or allo allo_D -2.614 -0.08 0.422 -0.101
pri limnetic denmark marine bc ne allo allo_D -2.279 -0.138 -0.013 -0.075
pri limnetic geneva lake bc sl allo allo_D -1.325 -0.115 -0.803 -0.118
pri limnetic geneva stream bc sl allo allo_D -0.104 -0.335 -1.79 -0.085
pri limnetic hadsten lake bc ne allo allo_D -2.336 -0.059 -0.01 -0.072
pri limnetic hald lake bc ne allo allo_D -2.456 -0.126 0.536 -0.133
pri limnetic japan japansea bc jp allo allo_D -1.38 -0.407 -0.43 -0.128
pri limnetic japan marine bc jp allo allo_D -1.531 -0.258 -0.713 -0.059
pri limnetic joes lake bc bc para para_D -2.548 -0.295 0.843 -0.108
pri limnetic joes stream bc bc para para_D -3.218 -0.193 1.506 -0.156
pri limnetic litcampbell marine bc bc para para_D -2.397 0.014 -2.066 0.239
pri limnetic ln marine bc ns allo allo_D -1.514 -0.186 -1.265 0.031
pri limnetic lq benthic bc bc para para_D -0.741 -0.579 -1.273 -0.043
pri limnetic lq limnetic bc bc para para_S -1.273 -0.384 -1.181 0.029
pri limnetic mariager marine bc ne allo allo_D -1.831 -0.049 -0.643 -0.07
pri limnetic mh marine bc ns allo allo_D -1.676 -0.202 -0.715 -0.036
pri limnetic mh white bc ns allo allo_D -1.454 -0.276 -0.813 -0.038
pri limnetic misty lake bc bc para para_D -1.211 -0.602 0.169 -0.195
pri limnetic misty stream bc bc para para_D -0.225 -0.355 -1.591 -0.104
pri limnetic ms marine bc or allo allo_D -1.626 -0.263 -0.639 -0.02
pri limnetic mud lake bc al allo allo_D -2.729 -0.221 0.776 -0.06
pri limnetic pax benthic bc bc para para_D -1.346 -0.609 -0.465 -0.067
pri limnetic pax limnetic bc bc para para_S -1.147 -0.382 -1.36 0.028
pri limnetic pcr lake bc or allo allo_D -0.99 -0.122 -0.811 -0.199
pri limnetic pl lake bc or allo allo_D -1.144 -0.341 -0.043 -0.033
pri limnetic pri benthic bc bc para para_D -1.474 -0.702 -0.515 -0.012
pri limnetic rab marine bc al allo allo_D -4.356 -0.236 2.176 6e-03
pri limnetic rb stream bc or allo allo_D -1.864 -0.19 -0.051 -0.129
pri limnetic res marine bc al allo allo_D -0.975 -0.171 -0.684 -0.15
pri limnetic roberts lake bc bc para para_D -1.19 -0.285 -0.748 -0.07
pri limnetic roberts stream bc bc para para_D -1.78 -0.254 -0.256 -0.06
pri limnetic sj marine bc or allo allo_D -1.885 -0.052 -0.415 -0.106
pri limnetic sk marine bc ns allo allo_D -1.769 -0.147 -0.725 -0.036
pri limnetic sr marine bc ns allo allo_D -1.577 -0.179 -0.963 -0.016
pri limnetic sr white bc ns allo allo_D -1.774 -0.168 -0.791 -0.013
pri limnetic stl lake bc or allo allo_D -0.805 -0.363 -0.105 -0.101
pri limnetic wc stream bc or allo allo_D -2.568 -0.126 0.227 -0.044
rab marine al marine al ns allo allo_S -4.229 -0.07 0.489 0.262
rab marine boot lake al bc allo allo_D -2.682 -0.061 -0.064 5e-03
rab marine boot stream al bc allo allo_D -2.088 -0.119 -0.803 0.048
rab marine cl marine al ns allo allo_S -2.965 0.018 0.45 -0.095
rab marine cl white al ns allo allo_D -0.341 0.05 -3.136 0.065
rab marine constance lake al sl allo allo_D -2.527 0.037 -0.27 -0.068
rab marine constance stream al sl allo allo_D -2.864 -0.014 0.042 -8e-03
rab marine cp marine al ns allo allo_S 2.704 -0.101 -4.497 -0.256
rab marine denmark marine al ne allo allo_S -2.831 -0.077 0.344 -0.034
rab marine geneva lake al sl allo allo_D -2.401 0.097 -0.522 -0.102
rab marine geneva stream al sl allo allo_D -1.666 0.078 -1.102 -0.142
rab marine japan japansea al jp allo allo_D -1.152 -0.1 -0.348 -0.061
rab marine japan marine al jp allo allo_S -2.367 -0.126 -0.117 -0.016
rab marine joes lake al bc allo allo_D -2.832 -0.087 0.301 -0.029
rab marine joes stream al bc allo allo_D -2.116 -0.065 -0.442 -0.042
rab marine litcampbell marine al bc allo allo_S NA NA NA NA
rab marine ln marine al ns allo allo_S -4.688 -0.081 2.096 -0.023
rab marine mh marine al ns allo allo_S -7.139 0.112 1.762 0.408
rab marine mh white al ns allo allo_D NA NA NA NA
rab marine misty lake al bc allo allo_D -2.631 -0.176 0.254 -0.017
rab marine misty stream al bc allo allo_D -2.347 -0.143 -0.116 -0.024
rab marine res marine al al para para_S -3.139 -0.042 0.562 -0.041
rab marine roberts lake al bc allo allo_D -1.687 -0.055 -1.003 -0.038
rab marine roberts stream al bc allo allo_D -2.768 -0.102 0.117 3e-03
rab marine sk marine al ns allo allo_S -8.882 0.265 2.538 0.347
rab marine sr marine al ns allo allo_S -4.553 -0.049 1.16 0.164
rab marine sr white al ns allo allo_D -4.015 -0.076 0.925 0.119
rb stream al marine or ns allo allo_D -0.37 -6e-03 -2.472 -0.068
rb stream bea lake or al allo allo_D -3.222 -1e-03 0.205 0.02
rb stream boot lake or bc allo allo_D -2.761 -0.048 0.065 -0.023
rb stream boot stream or bc allo allo_S -2.231 -0.065 -0.56 -4e-03
rb stream cl marine or ns allo allo_D -2.453 0.051 -0.324 -0.071
rb stream cl white or ns allo allo_D -1.012 -0.046 -1.769 -0.04
rb stream constance lake or sl allo allo_D -2.682 -0.034 -0.336 0.034
rb stream constance stream or sl allo allo_S -2.572 -0.077 -0.391 0.043
rb stream cp marine or ns allo allo_D -1.785 -0.047 -1.084 -2e-03
rb stream denmark marine or ne allo allo_D -3.382 -0.033 0.644 -0.016
rb stream geneva lake or sl allo allo_D -2.109 -0.043 -1.001 0.044
rb stream geneva stream or sl allo allo_S -2.637 -0.049 -0.548 0.071
rb stream hadsten lake or ne allo allo_D -2.759 6e-03 0.052 -0.058
rb stream hald lake or ne allo allo_D -2.619 -0.018 0.109 -0.088
rb stream japan japansea or jp allo allo_D -2.256 -0.04 -0.097 -0.12
rb stream japan marine or jp allo allo_D -2.151 -0.086 -0.34 -0.059
rb stream joes lake or bc allo allo_D -2.699 -0.041 -0.289 0.031
rb stream joes stream or bc allo allo_S -2.729 -0.044 -0.352 0.051
rb stream litcampbell marine or bc allo allo_D -3.016 -0.17 2.012 -0.286
rb stream ln marine or ns allo allo_D -2.254 -0.021 -0.631 -6e-03
rb stream mariager marine or ne allo allo_D -2.829 -0.028 0.211 -0.052
rb stream mh marine or ns allo allo_D -0.983 -0.044 -1.792 -0.036
rb stream mh white or ns allo allo_D 1.291 -0.279 -3.968 -0.045
rb stream misty lake or bc allo allo_D -2.266 -0.222 -0.123 -0.016
rb stream misty stream or bc allo allo_S -1.871 -0.148 -0.693 -0.018
rb stream mud lake or al allo allo_D -3.865 0 0.852 0.024
rb stream rab marine or al allo allo_D -2.747 -0.045 -0.063 2e-03
rb stream res marine or al allo allo_D -3.007 -5e-03 0.306 -0.047
rb stream roberts lake or bc allo allo_D -2.279 -0.262 -0.094 -6e-03
rb stream roberts stream or bc allo allo_S -2.254 -0.158 -0.344 2e-03
rb stream sj marine or or para para_D -1.497 -0.23 -0.868 -0.037
rb stream sk marine or ns allo allo_D -1.394 0.025 -1.463 -0.066
rb stream sr marine or ns allo allo_D -2.719 0.02 -0.336 0.01
rb stream sr white or ns allo allo_D -1.628 -0.014 -0.913 -0.087
rb stream stl lake or or para para_D -1.734 -0.062 -0.876 -0.054
rb stream wc stream or or para para_S -1.375 -0.237 -0.999 -0.035
res marine al marine al ns allo allo_S -3.745 -0.089 0.287 0.173
res marine boot lake al bc allo allo_D -2.141 -0.062 -0.669 3e-03
res marine boot stream al bc allo allo_D -2.502 -0.151 -0.184 0.029
res marine cl marine al ns allo allo_S -2.697 -0.254 0.076 0.13
res marine cl white al ns allo allo_D -0.924 -0.154 -2.312 0.126
res marine constance lake al sl allo allo_D -3.003 -0.02 0.361 -0.047
res marine constance stream al sl allo allo_D -3.373 -0.024 0.854 -0.07
res marine cp marine al ns allo allo_S -1.274 -0.231 -1.417 0.067
res marine denmark marine al ne allo allo_S -3.944 -0.032 1.129 0
res marine geneva lake al sl allo allo_D -2.708 -0.01 0.195 -0.086
res marine geneva stream al sl allo allo_D -2.731 -0.029 0.265 -0.083
res marine japan japansea al jp allo allo_D -1.3 -0.247 -0.458 -0.083
res marine japan marine al jp allo allo_S -2.125 -0.087 -0.948 0.07
res marine joes lake al bc allo allo_D -2.26 4e-03 -0.188 -0.119
res marine joes stream al bc allo allo_D -2.718 -2e-03 5e-03 -0.048
res marine litcampbell marine al bc allo allo_S -3.474 0.165 -0.64 -7e-03
res marine ln marine al ns allo allo_S -3.49 -0.112 0.235 0.13
res marine mh marine al ns allo allo_S 0.047 -0.192 -2.698 0.082
res marine mh white al ns allo allo_D -2.312 -0.156 -0.826 0.176
res marine misty lake al bc allo allo_D -2.397 -0.15 0.169 -0.067
res marine misty stream al bc allo allo_D -2.824 -0.094 0.436 -0.057
res marine roberts lake al bc allo allo_D -2.511 -0.126 0.226 -0.067
res marine roberts stream al bc allo allo_D -2.998 -0.133 0.453 -3e-03
res marine sk marine al ns allo allo_S -2.648 -0.255 -2e-03 0.104
res marine sr marine al ns allo allo_S 0.584 -0.151 -4.147 0.161
res marine sr white al ns allo allo_D -3.051 -0.09 -0.263 0.133
roberts lake al marine bc ns allo allo_D -1.658 -0.142 -0.345 -0.128
roberts lake cl marine bc ns allo allo_D -1.749 -0.033 -0.981 -0.02
roberts lake cl white bc ns allo allo_D -2.664 -0.098 0.083 -0.01
roberts lake cp marine bc ns allo allo_D -1.35 -0.202 -0.718 -0.092
roberts lake ln marine bc ns allo allo_D -2.39 -0.124 0.032 -0.044
roberts lake mh marine bc ns allo allo_D -2.374 -0.279 0.379 -0.029
roberts lake mh white bc ns allo allo_D -3.67 -0.085 1.758 -0.156
roberts lake roberts stream bc bc para para_D -2.697 -0.081 0.067 -0.015
roberts lake sk marine bc ns allo allo_D -2.703 -0.188 0.892 -0.135
roberts lake sr marine bc ns allo allo_D -2.4 -0.119 0.236 -0.093
roberts lake sr white bc ns allo allo_D -2.211 -0.022 -0.697 6e-03
roberts stream al marine bc ns allo allo_D -3.005 -0.111 0.794 -0.085
roberts stream cl marine bc ns allo allo_D -3.613 0.025 0.757 -0.023
roberts stream cl white bc ns allo allo_D -3.054 -0.136 0.444 0.013
roberts stream cp marine bc ns allo allo_D -1.529 -0.317 0.082 -0.186
roberts stream ln marine bc ns allo allo_D -2.455 -0.246 0.547 -0.093
roberts stream mh marine bc ns allo allo_D -3.529 -0.166 0.983 0.012
roberts stream mh white bc ns allo allo_D -2.464 -0.13 0.106 -2e-03
roberts stream sk marine bc ns allo allo_D -3.277 -0.151 1.533 -0.173
roberts stream sr marine bc ns allo allo_D -2.588 -0.215 0.661 -0.111
roberts stream sr white bc ns allo allo_D -2.933 -0.068 0.029 0.034
sj marine al marine or ns allo allo_S -2 -0.092 -0.123 -0.125
sj marine bea lake or al allo allo_D -3.011 -7e-03 0.219 -0.025
sj marine boot lake or bc allo allo_D -1.209 -0.111 -1.428 -0.033
sj marine boot stream or bc allo allo_D -2.075 -0.111 -0.584 -9e-03
sj marine cl marine or ns allo allo_S -2.441 -0.086 0.03 -0.058
sj marine cl white or ns allo allo_D -2.343 -0.126 -0.059 -0.037
sj marine constance lake or sl allo allo_D -2.956 -0.037 0.279 -0.031
sj marine constance stream or sl allo allo_D -2.935 -0.041 0.418 -0.065
sj marine cp marine or ns allo allo_S -3.02 -0.085 0.724 -0.081
sj marine denmark marine or ne allo allo_S -2.704 -0.021 0.069 -0.056
sj marine geneva lake or sl allo allo_D -2.375 -0.025 -0.415 -0.023
sj marine geneva stream or sl allo allo_D -2.566 -9e-03 -0.197 -0.037
sj marine hadsten lake or ne allo allo_D -2.635 0.049 -0.04 -0.107
sj marine hald lake or ne allo allo_D -2.256 0.01 -0.136 -0.146
sj marine japan japansea or jp allo allo_D -2.102 -0.153 0.102 -0.15
sj marine japan marine or jp allo allo_S -2.36 -0.074 -0.014 -0.089
sj marine joes lake or bc allo allo_D -1.847 -0.093 -1.052 0.024
sj marine joes stream or bc allo allo_D -2.366 -0.078 -0.434 9e-03
sj marine litcampbell marine or bc allo allo_S 0.602 -0.156 -2.927 -6e-03
sj marine ln marine or ns allo allo_S -2.462 -0.109 0.184 -0.075
sj marine mariager marine or ne allo allo_S -2.196 -6e-03 -0.341 -0.099
sj marine mh marine or ns allo allo_S -2.293 -0.026 -0.224 -0.068
sj marine mh white or ns allo allo_D -3.844 -0.017 1.168 -0.024
sj marine misty lake or bc allo allo_D -2.031 -0.261 -0.427 5e-03
sj marine misty stream or bc allo allo_D -1.804 -0.23 -0.723 5e-03
sj marine mud lake or al allo allo_D -2.888 -0.037 0.136 -0.015
sj marine rab marine or al allo allo_S -2.927 -0.03 0.331 -0.051
sj marine res marine or al allo allo_S -2.442 -0.02 -0.185 -0.059
sj marine roberts lake or bc allo allo_D -1.857 -0.249 -0.43 -0.036
sj marine roberts stream or bc allo allo_D -2.602 -0.208 0.116 5e-03
sj marine sk marine or ns allo allo_S -2.935 -0.075 0.567 -0.069
sj marine sr marine or ns allo allo_S -1.932 -0.113 0.061 -0.173
sj marine sr white or ns allo allo_D -2.322 -0.187 0.359 -0.104
sj marine stl lake or or para para_D -1.597 -0.347 -0.574 -0.042
sj marine wc stream or or para para_D -1.606 -0.022 -0.963 -0.094
sk marine sr marine ns ns para para_S -3.483 -3e-03 0.341 0.052
sk marine sr white ns ns para para_D -2.732 -0.06 -0.112 0.015
sr marine sr white ns ns para para_D -2.032 -0.112 -0.395 -0.062
stl lake al marine or ns allo allo_D -0.23 -0.258 -0.364 -0.099
stl lake bea lake or al allo allo_S -2.167 -0.16 -0.189 -0.04
stl lake boot lake or bc allo allo_S -1.573 -0.151 -0.77 -0.03
stl lake boot stream or bc allo allo_D -1.33 -0.19 -0.789 2e-03
stl lake cl marine or ns allo allo_D 1.101 -0.244 -1.365 -0.139
stl lake cl white or ns allo allo_D 0.574 -0.254 -0.93 -0.124
stl lake constance lake or sl allo allo_S -0.582 -0.251 -0.966 -0.014
stl lake constance stream or sl allo allo_D -0.889 -0.249 -0.691 -0.031
stl lake cp marine or ns allo allo_D -0.088 -0.269 -0.574 -0.079
stl lake denmark marine or ne allo allo_D -0.467 -0.194 -0.092 -0.099
stl lake geneva lake or sl allo allo_S -1.098 -0.204 -0.713 -1e-03
stl lake geneva stream or sl allo allo_D -0.761 -0.227 -1.052 0.03
stl lake hadsten lake or ne allo allo_S -1.083 -0.261 -0.346 -0.075
stl lake hald lake or ne allo allo_S -1.174 -0.276 -0.519 -0.076
stl lake japan japansea or jp allo allo_D -0.893 -0.206 -0.112 -0.108
stl lake japan marine or jp allo allo_D -1.221 -0.427 -0.488 -0.07
stl lake joes lake or bc allo allo_S -2.577 -0.191 0.36 0.017
stl lake joes stream or bc allo allo_D -2.311 -0.178 0.087 1e-03
stl lake litcampbell marine or bc allo allo_D -0.39 -0.842 -0.496 -0.085
stl lake ln marine or ns allo allo_D 0.52 -0.249 -0.92 -0.101
stl lake mariager marine or ne allo allo_D -0.98 -0.373 -0.744 -0.08
stl lake mh marine or ns allo allo_D 0.542 -0.145 -1.052 -0.132
stl lake mh white or ns allo allo_D 0.585 -0.113 -0.944 -0.126
stl lake misty lake or bc allo allo_S -2.095 -0.345 -0.184 -1e-03
stl lake misty stream or bc allo allo_D -2.038 -0.281 -0.22 -0.025
stl lake mud lake or al allo allo_S -1.657 -0.171 -0.664 -0.058
stl lake rab marine or al allo allo_D 0.473 -0.5 -1.733 -0.015
stl lake res marine or al allo allo_D -1.989 -0.157 -0.056 -0.044
stl lake roberts lake or bc allo allo_S -1.047 -0.27 -1.483 -2e-03
stl lake roberts stream or bc allo allo_D -1.488 -0.183 -0.812 -0.064
stl lake sk marine or ns allo allo_D 0.058 -0.248 -0.037 -0.205
stl lake sr marine or ns allo allo_D 0.581 -0.139 -1.103 -0.166
stl lake sr white or ns allo allo_D 0.353 -0.239 -0.682 -0.148
stl lake wc stream or or para para_D -1.96 -0.252 -0.242 -0.052
wc stream al marine or ns allo allo_D -2.643 -0.108 0.769 -0.166
wc stream bea lake or al allo allo_D -2.474 -0.04 -0.223 -0.03
wc stream boot lake or bc allo allo_D -1.36 -0.087 -1.235 -0.049
wc stream boot stream or bc allo allo_S -1.997 -0.107 -0.723 -1e-03
wc stream cl marine or ns allo allo_D -3.201 -0.018 0.516 -0.034
wc stream cl white or ns allo allo_D -2.172 -0.1 -0.114 -0.077
wc stream constance lake or sl allo allo_D -2.97 -7e-03 0.252 -0.043
wc stream constance stream or sl allo allo_S -3.306 -0.05 0.562 -6e-03
wc stream cp marine or ns allo allo_D -2.112 -0.083 0.011 -0.134
wc stream denmark marine or ne allo allo_D -3.069 -0.035 0.636 -0.087
wc stream geneva lake or sl allo allo_D -2.861 -0.025 0.201 -0.043
wc stream geneva stream or sl allo allo_S -2.835 -0.014 0.109 -0.037
wc stream hadsten lake or ne allo allo_D -2.894 0.047 0.071 -0.066
wc stream hald lake or ne allo allo_D -2.323 0.013 -0.157 -0.126
wc stream japan japansea or jp allo allo_D -1.91 -0.127 -0.204 -0.139
wc stream japan marine or jp allo allo_D -1.719 -0.116 -0.649 -0.082
wc stream joes lake or bc allo allo_D -2.043 -3e-03 -0.982 3e-03
wc stream joes stream or bc allo allo_S -2.874 -0.042 0.151 -0.02
wc stream litcampbell marine or bc allo allo_D 0.43 -0.03 -1.981 -0.277
wc stream ln marine or ns allo allo_D -3.004 -0.102 0.709 -0.073
wc stream mariager marine or ne allo allo_D -2.363 -0.027 -0.069 -0.103
wc stream mh marine or ns allo allo_D -2.707 -0.077 -0.211 0.051
wc stream mh white or ns allo allo_D -2.828 0.029 -0.433 0.038
wc stream misty lake or bc allo allo_D -2.401 -0.293 0.187 -0.025
wc stream misty stream or bc allo allo_S -2.185 -0.235 -0.116 -0.03
wc stream mud lake or al allo allo_D -2.851 -0.029 0.068 -0.014
